Source,Target,Type,Description,Status,Count,Count (Before),Undesirable
src/hooks/hover-click-handlers/yellowMarkerGraphics.ts,src/helpers/ArcGISHelpers/pointGraphicCoordinates.ts,Code call,typescript.call,new,1,,
src/hooks/map/initializeMapState.ts,src/helpers/ArcGISHelpers/createMapView.ts,Code call,typescript.call,new,1,,
src/hooks/points/herhalenSelectionActions.ts,src/helpers/points/herhalenSelection.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PlansList.tsx,src/helpers/ArcGISHelpers/computeFlightPlanCentroid.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PlansList.tsx,src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Bottom/PlansView/Details/index.tsx,src/helpers/haversine.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx,src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,Code call,typescript.call,removed,0,2,
src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts,src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts,src/helpers/ArcGISHelpers/createPointMapGraphics.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Common/KaartLegend/BasemapsList.tsx,src/helpers/classNames.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,src/helpers/ArcGISHelpers/createPointMapGraphics.ts,Code call,typescript.call,removed,0,2,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx,src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,Code call,typescript.call,removed,0,2,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/PointsBuffer.tsx,src/helpers/ArcGISHelpers/bufferGraphics.ts,Code call,typescript.call,removed,0,2,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx,src/helpers/ArcGISHelpers/createPointMapGraphics.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,src/helpers/ArcGISHelpers/createPointMapGraphics.ts,Code call,typescript.call,removed,0,5,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useCopyLink.ts,src/helpers/getBackEndUrl.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processGeometry.ts,src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/Buttons.tsx,src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts,Code call,typescript.call,removed,0,2,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/index.tsx,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,removed,0,3,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/index.tsx,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,removed,0,6,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/index.tsx,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx,src/helpers/arcgis/deleteArcgisAttachment.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts,src/helpers/ArcGISHelpers/createPointGraphic.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanPoints.ts,src/helpers/ArcGISHelpers/createPointGraphic.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub1.tsx,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,removed,0,2,
src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub1.tsx,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,removed,0,2,
src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useDebouncedRedPointFromInputs.ts,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useMapClickToUpdateCoordinates.ts,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useMapClickToUpdateCoordinates.ts,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx,src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/StepContent.tsx,src/helpers/ArcGISHelpers/createPointGraphic.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,removed,0,2,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx,src/helpers/ArcGISHelpers/createNewPointEvent.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/GeometriesList.tsx,src/helpers/ArcGISHelpers/replaceGraphics.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/GeometriesList.tsx,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub1.tsx,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub1.tsx,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/PointsList.tsx,src/helpers/ArcGISHelpers/createPin.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,removed,0,2,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx,src/helpers/ArcGISHelpers/createNewPointEvent.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/drawYellowPlanGraphics.ts,src/helpers/ArcGISHelpers/createPointGraphic.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx,src/helpers/ArcGISHelpers/createPin.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx,src/helpers/ArcGISHelpers/createPointGraphic.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx,src/helpers/ArcGISHelpers/createPin.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx,src/helpers/ArcGISHelpers/createPointGraphic.ts,Code call,typescript.call,removed,0,3,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/index.tsx,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,4,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/index.tsx,src/helpers/filterPlans.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/attachmentDisplayUrl.ts,src/helpers/getBackEndUrl.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useTimesliderRightListHover.ts,src/helpers/ArcGISHelpers/createPointGraphic.ts,Code call,typescript.call,removed,0,1,
src/hooks/editPoint/useCoordinateSystemSync.ts,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,removed,0,2,
src/hooks/features/useHoverPointsAndGeometries.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/hooks/features/useRenderGeometries.ts,src/helpers/ArcGISHelpers/replaceGraphics.ts,Code call,typescript.call,removed,0,2,
src/hooks/features/useRenderGeometries.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/hooks/features/useRenderLocalGeometries.ts,src/helpers/ArcGISHelpers/createGeometryGraphic.ts,Code call,typescript.call,removed,0,1,
src/hooks/features/useRenderLocalGeometries.ts,src/helpers/ArcGISHelpers/replaceGraphics.ts,Code call,typescript.call,removed,0,1,
src/hooks/features/useRenderLocalGeometries.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/hooks/features/useRenderPoints.ts,src/helpers/ArcGISHelpers/replaceGraphics.ts,Code call,typescript.call,removed,0,2,
src/hooks/features/useRenderPoints.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,2,
src/hooks/hover-click-handlers/useDrawYellowGeometries.ts,src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/useDrawYellowGeometries.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/useDrawYellowMarkers.ts,src/helpers/ArcGISHelpers/createPointGraphic.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/useDrawYellowMarkers.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/useEditGeometryVerticesOnMap.ts,src/helpers/ArcGISHelpers/createPointGraphic.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/useEditGeometryVerticesOnMap.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/useFinishedPlanMapHighlight.ts,src/helpers/ArcGISHelpers/finishedPlanMapGraphics.ts,Code call,typescript.call,removed,0,4,
src/hooks/hover-click-handlers/useGeometryClick.ts,src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/useGeometryClick.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/useGeometryHover.ts,src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/useGeometryHover.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,removed,0,4,
src/hooks/hover-click-handlers/useGeometryListMapActions.ts,src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts,Code call,typescript.call,removed,0,4,
src/hooks/hover-click-handlers/useNearestPointClick.ts,src/helpers/getDistanceMeters.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/usePathPointHandlerClick.ts,src/helpers/getDistanceMeters.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/usePlanClick.ts,src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,Code call,typescript.call,removed,0,2,
src/hooks/hover-click-handlers/usePlanHover.ts,src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,Code call,typescript.call,removed,0,2,
src/hooks/hover-click-handlers/usePlanStarGraphic.ts,src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,Code call,typescript.call,removed,0,2,
src/hooks/hover-click-handlers/usePointHover.ts,src/helpers/ArcGISHelpers/createPin.ts,Code call,typescript.call,removed,0,1,
src/hooks/hover-click-handlers/usePointListMapActions.ts,src/helpers/ArcGISHelpers/createPointMapGraphics.ts,Code call,typescript.call,removed,0,4,
src/hooks/useGetFlightTimesDistance.ts,src/helpers/haversine.ts,Code call,typescript.call,removed,0,1,
src/hooks/useMapInitialization.ts,src/helpers/ArcGISHelpers/createMapView.ts,Code call,typescript.call,removed,0,1,
src/Components/HomePage/Body/Bottom/ClickedPointFunctions.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Bottom/ClickedPointFunctions.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PlansList.tsx,src/hooks/bottom/useBottomCompactListView.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PlansList.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Bottom/ClickedTableFunctions/usePointsListActions.ts,src/hooks/bottom/useBottomCompactListView.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Bottom/ClickedTableFunctions/usePointsListActions.ts,src/hooks/useLogAction.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Bottom/PlansView/Details/index.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Bottom/PlansView/Details/index.tsx,src/hooks/useGetFlightTimesDistance.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx,src/hooks/hover-click-handlers/useHoverFlightPlanFromOriginalMap.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/useSyncFlightPlanTimes.ts,src/hooks/useGetFlightTimesDistance.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Bottom/PointsView/GeometriesTable/index.tsx,src/hooks/consts/useConstSelectOptions.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Bottom/PointsView/GeometriesTable/index.tsx,src/hooks/hover-click-handlers/useGeometryListMapActions.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Bottom/PointsView/PointsTable/index.tsx,src/hooks/consts/useConstSelectOptions.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Bottom/PointsView/PointsTable/index.tsx,src/hooks/hover-click-handlers/usePointListMapActions.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Common/CancelModal.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Common/CancelModal.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Common/ChevronButton.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Common/FeatureLayerPopup/index.tsx,src/hooks/hover-click-handlers/useFeatureLayerPopupCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Common/PopupModal/Header.tsx,src/hooks/popUpModal/useHandleClosePopUp.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Common/PopupModal/index.tsx,src/hooks/popUpModal/usePopupController.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Common/PopupModal/index.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Common/PopupModal/index.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Common/ResizableSidebarPanel.tsx,src/hooks/layout/useResizableSidebarCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Common/ViewPlan/PointsSelectionHeader.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Common/ViewPlan/PointsSelectionList.tsx,src/hooks/hover-click-handlers/usePointHover.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Common/ViewPlan/PointsSelectionList.tsx,src/hooks/viewPlan/useMapPointSelectionClickCore.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Common/ViewPlan/PointsSelectionList.tsx,src/hooks/viewPlan/useSortedPointSelection.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Common/useNotLoggedInBanner.ts,src/hooks/useContent.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx,src/hooks/consts/useConstSelectOptions.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/BottomTabs/BottomTabButton.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/BottomTabs/EditPointTabs.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/BottomTabs/ResultTab.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/BottomTabs/SelectedTab.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/BottomTabs/SelectedTab.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/FiltersSection/FiltersSectionActions.tsx,src/hooks/features/useResetPointFilters.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/FiltersSection/FiltersSectionActions.tsx,src/hooks/useContent.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/FiltersSection/FiltersSectionCoreFields.tsx,src/hooks/consts/useConstSelectOptions.ts,Code call,typescript.call,new,3,,
src/Components/HomePage/Body/Left/Common/FiltersSection/FiltersSectionCoreFields.tsx,src/hooks/useContent.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/FiltersSection/FiltersSectionFields.tsx,src/hooks/useContent.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/FiltersSection/index.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/FlightPlanFilterPanel.tsx,src/hooks/filters/useFilterPlans.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/FlightPlanFilterPanel.tsx,src/hooks/useContent.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LayerItem.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/ParentItemCheckbox.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/ParentItemToggle.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/PeriodFilterPanel.tsx,src/hooks/filters/useFilterPlans.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/PeriodFilterPanel.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/PointGeometryFilterPanel.tsx,src/hooks/consts/useConstSelectOptions.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/PointGeometryFilterPanel.tsx,src/hooks/filters/useFilterGeometries.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/PointGeometryFilterPanel.tsx,src/hooks/filters/useFilterPoints.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/PointItemCheckBox.tsx,src/hooks/consts/useConstSelectOptions.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/ResultTab/PointDetails.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/ResultTab/ResultTabPointsListFrame.tsx,src/hooks/resultTab/useResultTabMoreMenuCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/ResultTab/ResultTabPointsListFrame.tsx,src/hooks/resultTab/useResultTabStarredPointActionsCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/ResultTab/ResultTabPointsListFrame.tsx,src/hooks/resultTab/useResultTabTableViewCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/ResultTab/usePointListBufferActions.ts,src/hooks/useLogAction.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlanDetails/Details.tsx,src/hooks/useGetFlightTimesDistance.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlanDetails/DropDown.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/ClickedPlan.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/ClickedPlan.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx,src/hooks/hover-click-handlers/clearHoveredFlightPlanFromOriginalMap.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx,src/hooks/hover-click-handlers/useHoverFlightPlanFromOriginalMap.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/AddPoint/Step2/Buttons.tsx,src/hooks/wizard/useWizardButtons.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,2,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctionsButtonItem.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx,src/hooks/useContent.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/PointsRowActionLinks.tsx,src/hooks/useContent.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,src/hooks/hover-click-handlers/usePointListMapActions.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/SearchedResults.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/shared/useSearchedResultsDropdownChrome.ts,src/hooks/useContent.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/TabHeader/useTabHeaderModel.ts,src/hooks/features/useResetFeatures.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/TabHeader/useTabHeaderModel.ts,src/hooks/features/useResetPointFilters.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/TabHeader/useTabHeaderModel.ts,src/hooks/useContent.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/WizardHerhalenSelectButtons.tsx,src/hooks/useContent.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/WizardPointsList.tsx,src/hooks/hover-click-handlers/useDrawYellowMarkers.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/WizardPointsList.tsx,src/hooks/hover-click-handlers/useNearestPointClickCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/WizardPointsList.tsx,src/hooks/hover-click-handlers/usePointHover.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/WizardPointsList.tsx,src/hooks/points/sortPointsWithSelectionOrderCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/WizardPointsList.tsx,src/hooks/useLogAction.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/WizardPointsList.tsx,src/hooks/viewPlan/useMapPointSelectionClickCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/ChangeFlightPlanStatus/Buttons.tsx,src/hooks/wizard/useWizardButtons.ts,Code call,typescript.call,new,1,,
