WorkPackageID,Category,Status,Severity,Description,File,Unit,LOC,Complexity,Parameters,FanIn
MAINT-03,Unit size,RAW,MEDIUM,45 lines of code for unit Step1.tsx.Step1(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/Step1.tsx,Step1.tsx.Step1(any),45,3,1,
MAINT-01,Unit size,RAW,MEDIUM,"45 lines of code for unit getFlightPlansByPoint.ts.getFlightPlansByPoint(Request,Response)",backend/src/routes/points/getFlightPlansByPoint.ts,"getFlightPlansByPoint.ts.getFlightPlansByPoint(Request,Response)",45,4,2,
MAINT-08,Unit size,RAW,MEDIUM,45 lines of code for unit useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useDebouncedRedPointFromInputs.ts,useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),45,11,1,
MAINT-08,Unit size,RAW,MEDIUM,44 lines of code for unit LegendSection.tsx.LegendSection(LegendSectionProps),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LegendSection.tsx,LegendSection.tsx.LegendSection(LegendSectionProps),44,22,1,
MAINT-05,Unit size,RAW,MEDIUM,"44 lines of code for unit createPin.ts.createPin(EnrichedPointType|FinishedPointType,__esri.MapView,string)",src/helpers/ArcGISHelpers/createPin.ts,"createPin.ts.createPin(EnrichedPointType|FinishedPointType,__esri.MapView,string)",44,3,3,
MAINT-08,Unit size,RAW,MEDIUM,44 lines of code for unit index.tsx.FeatureLayerPopup(),src/Components/HomePage/Body/Common/FeatureLayerPopup/index.tsx,index.tsx.FeatureLayerPopup(),44,18,0,
MAINT-08,Unit size,RAW,MEDIUM,44 lines of code for unit SelectedTab.tsx.SelectedTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/SelectedTab.tsx,SelectedTab.tsx.SelectedTab(),44,3,0,
MAINT-03,Unit size,RAW,MEDIUM,44 lines of code for unit useViewPlanState.ts,src/hooks/zustand/voorbereiding/useViewPlanState.ts,useViewPlanState.ts,44,4,0,
MAINT-05,Unit size,RAW,MEDIUM,"44 lines of code for unit createPointGraphic.ts.createPointGraphic(PointData,CreatePointGraphicOptions)",src/helpers/ArcGISHelpers/createPointGraphic.ts,"createPointGraphic.ts.createPointGraphic(PointData,CreatePointGraphicOptions)",44,12,2,
MAINT-03,Unit size,RAW,MEDIUM,44 lines of code for unit index.tsx.RemoveFlightPlan(),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/index.tsx,index.tsx.RemoveFlightPlan(),44,7,0,
MAINT-08,Unit size,RAW,MEDIUM,43 lines of code for unit useMapInitialization.ts.useMapInitialization(RefObject<HTMLDivElement>),src/hooks/useMapInitialization.ts,useMapInitialization.ts.useMapInitialization(RefObject<HTMLDivElement>),43,3,1,
MAINT-08,Unit size,RAW,MEDIUM,43 lines of code for unit mapViewState.ts,src/helpers/ZustandStates/mapViewState.ts,mapViewState.ts,43,1,0,
MAINT-03,Unit size,RAW,MEDIUM,43 lines of code for unit CoordinatesInput.tsx.CoordinatesInput(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/CoordinatesInput.tsx,CoordinatesInput.tsx.CoordinatesInput(),43,1,0,
MAINT-01,Unit size,RAW,MEDIUM,42 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedPlansWithPointsQuery(BuildFinishedPlansQueryOptions),backend/src/helpers/queries/buildFinishedPlanQuery.ts,buildFinishedPlanQuery.ts.buildFinishedPlansWithPointsQuery(BuildFinishedPlansQueryOptions),42,4,1,
MAINT-08,Unit size,RAW,MEDIUM,42 lines of code for unit useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useMapClickToUpdateCoordinates.ts,useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),42,7,1,
MAINT-08,Unit size,RAW,MEDIUM,42 lines of code for unit regionCoordintaes.ts,src/constants/regionCoordintaes.ts,regionCoordintaes.ts,42,1,0,
MAINT-02,Unit size,RAW,MEDIUM,"42 lines of code for unit navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts,"navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",42,7,3,
MAINT-03,Unit size,RAW,MEDIUM,42 lines of code for unit handleSubmit(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step1.tsx,handleSubmit(any),42,2,1,
MAINT-01,Unit size,RAW,MEDIUM,"42 lines of code for unit deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/points/deletePoint.ts,"deletePoint.ts.deletePoint(Request,Response)",42,6,2,
MAINT-01,Unit size,RAW,MEDIUM,"42 lines of code for unit db.ts.applyAgentReport(string,AgentReportBody,DeviceCommand|null)",backend/src/routes/devices-updates/db.ts,"db.ts.applyAgentReport(string,AgentReportBody,DeviceCommand|null)",42,11,3,
MAINT-03,Unit size,RAW,MEDIUM,42 lines of code for unit useFlightPlanState.ts,src/hooks/zustand/voorbereiding/useFlightPlanState.ts,useFlightPlanState.ts,42,1,0,
MAINT-08,Unit size,RAW,MEDIUM,41 lines of code for unit exportXlsx(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx,exportXlsx(),41,3,0,
MAINT-08,Unit size,RAW,MEDIUM,41 lines of code for unit index.tsx.EditForm(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/index.tsx,index.tsx.EditForm(any),41,3,1,
MAINT-08,Unit size,RAW,MEDIUM,41 lines of code for unit handleSubmit(React.FormEvent),src/Components/DashboardPage/ResetPassword/index.tsx,handleSubmit(React.FormEvent),41,7,1,
MAINT-01,Unit size,RAW,MEDIUM,"41 lines of code for unit createTemplateFlightPlan.ts.createTemplateFlightPlan(Request,Response)",backend/src/routes/template_plans/createTemplateFlightPlan.ts,"createTemplateFlightPlan.ts.createTemplateFlightPlan(Request,Response)",41,5,2,
MAINT-02,Unit size,RAW,MEDIUM,40 lines of code for unit index.tsx.Waarnemingen(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/index.tsx,index.tsx.Waarnemingen(any),40,4,1,
MAINT-08,Unit size,RAW,MEDIUM,"40 lines of code for unit setupClickListener.ts.setupClickListener(__esri.MapView,void,void,__esri.GraphicsLayer,boolean,__esri.GraphicsLayer|null,boo",src/hooks/popUpModal/setupClickListener.ts,"setupClickListener.ts.setupClickListener(__esri.MapView,void,void,__esri.GraphicsLayer,boolean,__esri.GraphicsLayer|null,boolean)",40,13,7,
MAINT-08,Unit size,RAW,MEDIUM,40 lines of code for unit index.tsx.TabHeader(),src/Components/HomePage/Body/Left/Common/TabHeader/index.tsx,index.tsx.TabHeader(),40,1,0,
MAINT-05,Unit size,RAW,MEDIUM,40 lines of code for unit calculateCenterAndZoom.ts.calculateCenterAndZoom(Array<{ latitude: number; longitude: number }>),src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts,calculateCenterAndZoom.ts.calculateCenterAndZoom(Array<{ latitude: number; longitude: number }>),40,5,1,
MAINT-08,Unit size,RAW,MEDIUM,40 lines of code for unit Buttons.tsx.handleDelete(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/Buttons.tsx,Buttons.tsx.handleDelete(),40,6,0,
MAINT-02,Unit size,RAW,MEDIUM,40 lines of code for unit useCreateReportState.ts,src/hooks/zustand/nabewerking/useCreateReportState.ts,useCreateReportState.ts,40,1,0,
MAINT-08,Unit size,RAW,MEDIUM,40 lines of code for unit exportShp(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx,exportShp(),40,3,0,
MAINT-01,Unit size,RAW,MEDIUM,"40 lines of code for unit reportAgentStatus.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/reportAgentStatus.ts,"reportAgentStatus.ts.RequestHandler(any,any)",40,11,2,
MAINT-03,Unit size,RAW,MEDIUM,40 lines of code for unit exportExcel(FlightPlanType),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/SinglePlan.tsx,exportExcel(FlightPlanType),40,17,1,
MAINT-02,Unit size,RAW,MEDIUM,40 lines of code for unit deleteImage(number),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx,deleteImage(number),40,9,1,
MAINT-03,Unit size,RAW,MEDIUM,39 lines of code for unit handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Buttons.tsx,handleSubmit(),39,5,0,
MAINT-03,Unit size,RAW,MEDIUM,39 lines of code for unit FormInputs.tsx.FormInputs(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/FormInputs.tsx,FormInputs.tsx.FormInputs(),39,1,0,
MAINT-03,Unit size,RAW,MEDIUM,39 lines of code for unit handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx,handleSubmit(),39,5,0,
MAINT-05,Unit size,RAW,MEDIUM,39 lines of code for unit createPlanBoundingBoxGraphic.ts,src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,createPlanBoundingBoxGraphic.ts,39,1,0,
MAINT-07,Unit size,RAW,MEDIUM,"39 lines of code for unit selectedPlansPointsList.ts.drawHoverPin(__esri.GraphicsLayer,number,number,number)",src/helpers/timeslider/selectedPlansPointsList.ts,"selectedPlansPointsList.ts.drawHoverPin(__esri.GraphicsLayer,number,number,number)",39,1,4,
MAINT-08,Unit size,RAW,MEDIUM,"39 lines of code for unit handleEditSave(GeometryEditDraft,GeometryPointRow[])",src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx,"handleEditSave(GeometryEditDraft,GeometryPointRow[])",39,11,2,
MAINT-03,Unit size,RAW,MEDIUM,38 lines of code for unit submitStep2(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx,submitStep2(),38,4,0,
MAINT-08,Unit size,RAW,MEDIUM,38 lines of code for unit exportMap(),src/Components/HomePage/Body/Left/Tools/Exporter/index.tsx,exportMap(),38,6,0,
MAINT-01,Unit size,RAW,MEDIUM,"38 lines of code for unit getGeometries.ts.getGeometries(Request,Response)",backend/src/routes/geometries/getGeometries.ts,"getGeometries.ts.getGeometries(Request,Response)",38,6,2,
MAINT-01,Unit size,RAW,MEDIUM,38 lines of code for unit spoedReportHtml.ts,backend/src/routes/emails/spoedReportHtml.ts,spoedReportHtml.ts,38,1,0,
MAINT-02,Unit size,RAW,MEDIUM,38 lines of code for unit handleDirectDownload(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts,handleDirectDownload(),38,6,0,
MAINT-08,Unit size,RAW,MEDIUM,38 lines of code for unit ImageGallery.tsx.ImageGallery(any),src/Components/HomePage/Body/Common/ImageGallery.tsx,ImageGallery.tsx.ImageGallery(any),38,7,1,
MAINT-08,Unit size,RAW,MEDIUM,38 lines of code for unit useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),src/hooks/hover-click-handlers/useEditGeometryVerticesOnMap.ts,useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),38,8,1,
MAINT-03,Unit size,RAW,MEDIUM,38 lines of code for unit graphicPosition(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx,graphicPosition(),38,7,0,
MAINT-01,Unit size,RAW,MEDIUM,"37 lines of code for unit meHandler.ts.meHandler(any,any)",backend/src/routes/auth/authKeycloak/meHandler.ts,"meHandler.ts.meHandler(any,any)",37,33,2,
MAINT-03,Unit size,RAW,MEDIUM,37 lines of code for unit createQuadrantGraphic.ts.createQuadrantGraphic(EnrichedPointType[]),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/helpers/createQuadrantGraphic.ts,createQuadrantGraphic.ts.createQuadrantGraphic(EnrichedPointType[]),37,5,1,
MAINT-01,Unit size,RAW,MEDIUM,37 lines of code for unit oidc.ts.getOidcClientFor(any),backend/src/routes/auth/oidc.ts,oidc.ts.getOidcClientFor(any),37,9,1,
MAINT-03,Unit size,RAW,MEDIUM,37 lines of code for unit index.tsx.AddToPlan(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx,index.tsx.AddToPlan(),37,4,0,
MAINT-08,Unit size,RAW,MEDIUM,37 lines of code for unit handleEditClick(Geometry),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx,handleEditClick(Geometry),37,7,1,
MAINT-08,Unit size,RAW,MEDIUM,37 lines of code for unit popUpState.ts,src/helpers/ZustandStates/popUpState.ts,popUpState.ts,37,1,0,
MAINT-02,Unit size,RAW,MEDIUM,37 lines of code for unit useRenderPlanGeometries.ts.useRenderPlanGeometries(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts,useRenderPlanGeometries.ts.useRenderPlanGeometries(),37,7,0,
MAINT-02,Unit size,RAW,MEDIUM,36 lines of code for unit Buttons.tsx.Step2Buttons(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx,Buttons.tsx.Step2Buttons(),36,1,0,
MAINT-08,Unit size,RAW,MEDIUM,36 lines of code for unit useGetFlightTimesDistance.ts.useGetFlightTimesDistance(any),src/hooks/useGetFlightTimesDistance.ts,useGetFlightTimesDistance.ts.useGetFlightTimesDistance(any),36,11,1,
MAINT-08,Unit size,RAW,MEDIUM,36 lines of code for unit handleBuffer(),src/Components/HomePage/Body/Left/Common/ResultTab/PointListBuffer.tsx,handleBuffer(),36,2,0,
MAINT-03,Unit size,RAW,MEDIUM,36 lines of code for unit Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx,Buttons.tsx.Buttons(any),36,1,1,
MAINT-08,Unit size,RAW,MEDIUM,36 lines of code for unit handleClickTab(any),src/Components/HomePage/Head/HeadButtonsTools.tsx,handleClickTab(any),36,7,1,
MAINT-03,Unit size,RAW,MEDIUM,36 lines of code for unit handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Buttons.tsx,handleSubmit(),36,3,0,
MAINT-08,Unit size,RAW,MEDIUM,36 lines of code for unit useNearestPointClick.ts.useNearestPointClick(UseNearestPointClickOptions),src/hooks/hover-click-handlers/useNearestPointClick.ts,useNearestPointClick.ts.useNearestPointClick(UseNearestPointClickOptions),36,11,1,
MAINT-01,Unit size,RAW,MEDIUM,"36 lines of code for unit updateUser.ts.updateUser(Request,Response)",backend/src/routes/users/updateUser.ts,"updateUser.ts.updateUser(Request,Response)",36,5,2,
MAINT-08,Unit size,RAW,MEDIUM,36 lines of code for unit index.tsx.EditPointDetails(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/index.tsx,index.tsx.EditPointDetails(),36,2,0,
MAINT-01,Unit size,RAW,MEDIUM,"36 lines of code for unit resetPassword.ts.handleResetPassword(Request,Response)",backend/src/routes/keycloak/management/users/resetPassword.ts,"resetPassword.ts.handleResetPassword(Request,Response)",36,7,2,
MAINT-01,Unit size,RAW,MEDIUM,"35 lines of code for unit db.ts.releaseStaleCommands(any,string)",backend/src/routes/devices-updates/db.ts,"db.ts.releaseStaleCommands(any,string)",35,2,2,
MAINT-08,Unit size,RAW,MEDIUM,35 lines of code for unit PointsList.tsx.PointsList(any),src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx,PointsList.tsx.PointsList(any),35,1,1,
MAINT-02,Unit size,RAW,MEDIUM,35 lines of code for unit SinglePlan.tsx.SinglePlan(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx,SinglePlan.tsx.SinglePlan(any),35,1,1,
MAINT-08,Unit size,RAW,MEDIUM,35 lines of code for unit ParentItem.tsx.ParentItem(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/ParentItem.tsx,ParentItem.tsx.ParentItem(any),35,2,1,
MAINT-02,Unit size,RAW,MEDIUM,"35 lines of code for unit attachments.ts.fetchAttachmentsForPoint(string,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/attachments.ts,"attachments.ts.fetchAttachmentsForPoint(string,number)",35,5,2,
MAINT-08,Unit size,RAW,MEDIUM,35 lines of code for unit index.tsx.Points(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,index.tsx.Points(any),35,7,1,
MAINT-02,Unit size,RAW,MEDIUM,34 lines of code for unit useFinishedPlansState.ts,src/hooks/zustand/nabewerking/useFinishedPlansState.ts,useFinishedPlansState.ts,34,1,0,
MAINT-01,Unit size,RAW,MEDIUM,"34 lines of code for unit updateUserRoles.ts.updateUserRoles(string,string[],Request)",backend/src/routes/keycloak/management/users/updateUserRoles.ts,"updateUserRoles.ts.updateUserRoles(string,string[],Request)",34,9,3,
MAINT-02,Unit size,RAW,MEDIUM,34 lines of code for unit index.tsx.Step2(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/index.tsx,index.tsx.Step2(),34,5,0,
MAINT-08,Unit size,RAW,MEDIUM,34 lines of code for unit exportShp(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx,exportShp(),34,3,0,
MAINT-01,Unit size,RAW,MEDIUM,"34 lines of code for unit loginHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/loginHandler.ts,"loginHandler.ts.RequestHandler(any,any)",34,5,2,
MAINT-01,Unit size,RAW,MEDIUM,34 lines of code for unit spoedReportPdf.ts.renderHtmlToPdfBuffer(string),backend/src/routes/emails/spoedReportPdf.ts,spoedReportPdf.ts.renderHtmlToPdfBuffer(string),34,2,1,
MAINT-02,Unit size,RAW,MEDIUM,34 lines of code for unit uploadZip(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts,uploadZip(),34,11,0,
MAINT-08,Unit size,RAW,MEDIUM,"34 lines of code for unit filterGeometries(boolean,void)",src/hooks/filters/useFilterGeometries.ts,"filterGeometries(boolean,void)",34,13,2,
MAINT-01,Unit size,RAW,MEDIUM,"34 lines of code for unit templatePlanHelpers.ts.fetchTemplateFlightPlanList(Request,Response)",backend/src/helpers/queries/templatePlanHelpers.ts,"templatePlanHelpers.ts.fetchTemplateFlightPlanList(Request,Response)",34,3,2,
MAINT-02,Unit size,RAW,MEDIUM,33 lines of code for unit useChangePlanStatusState.ts,src/hooks/zustand/nabewerking/useChangePlanStatusState.ts,useChangePlanStatusState.ts,33,1,0,
MAINT-03,Unit size,RAW,MEDIUM,33 lines of code for unit submitStep1(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/Buttons.tsx,submitStep1(),33,4,0,
MAINT-03,Unit size,RAW,MEDIUM,33 lines of code for unit handleSelectAll(),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/SelectButtons.tsx,handleSelectAll(),33,10,0,
MAINT-03,Unit size,RAW,MEDIUM,33 lines of code for unit usePlanDuplicateState.ts,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/helpers/usePlanDuplicateState.ts,usePlanDuplicateState.ts,33,4,0,
MAINT-03,Unit size,RAW,MEDIUM,33 lines of code for unit handleUpdate(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx,handleUpdate(),33,4,0,
MAINT-03,Unit size,RAW,MEDIUM,33 lines of code for unit patchCoords(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub2.tsx,patchCoords(any),33,11,1,
MAINT-01,Unit size,RAW,MEDIUM,33 lines of code for unit BuildTimesliderPlanImagesQueryOptions.buildTimesliderPlanImagesQuery(BuildTimesliderPlanImagesQueryOptions),backend/src/helpers/queries/timesliderPlanImages.ts,BuildTimesliderPlanImagesQueryOptions.buildTimesliderPlanImagesQuery(BuildTimesliderPlanImagesQueryOptions),33,3,1,
MAINT-01,Unit size,RAW,MEDIUM,33 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedFlightPlansListQuery(unknown),backend/src/helpers/queries/buildFinishedPlanQuery.ts,buildFinishedPlanQuery.ts.buildFinishedFlightPlansListQuery(unknown),33,1,1,
MAINT-02,Unit size,RAW,MEDIUM,33 lines of code for unit handleMapClick(__esri.ViewClickEvent),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useFotoMapClickHandler.ts,handleMapClick(__esri.ViewClickEvent),33,7,1,
MAINT-03,Unit size,RAW,MEDIUM,33 lines of code for unit CurrentGeometriesList.tsx.CurrentGeometriesList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx,CurrentGeometriesList.tsx.CurrentGeometriesList(),33,6,0,
MAINT-08,Unit size,RAW,MEDIUM,32 lines of code for unit BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx,BasemapWidget.tsx.BasemapWidget(),32,7,0,
MAINT-08,Unit size,RAW,MEDIUM,32 lines of code for unit index.tsx.FiltersSection(),src/Components/HomePage/Body/Left/Common/FiltersSection/index.tsx,index.tsx.FiltersSection(),32,3,0,
MAINT-02,Unit size,RAW,MEDIUM,32 lines of code for unit SingleGeometry.tsx.SingleGeometry(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/SingleGeometry.tsx,SingleGeometry.tsx.SingleGeometry(any),32,5,1,
MAINT-08,Unit size,RAW,MEDIUM,32 lines of code for unit index.tsx.formatValue(any),src/Components/HomePage/Body/Common/FeatureLayerPopup/index.tsx,index.tsx.formatValue(any),32,12,1,
MAINT-03,Unit size,RAW,MEDIUM,32 lines of code for unit PointsList.tsx.PointsList(any),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx,PointsList.tsx.PointsList(any),32,7,1,
