ID,Path,Component,Lines of code,Duplication percentage,Start line,End line
5e574eb9-2ddc-4a0d-b315-21dbaa970cf2,backend/src/routes/flightPlans/getFlightPlanById.ts,backend,13,21.311476,13,25
5e574eb9-2ddc-4a0d-b315-21dbaa970cf2,backend/src/routes/flightPlans/getFullPreparedFlightPlans.ts,backend,13,24.074074,15,27
dc2ddf90-0295-4f7a-83b8-a2b6f76efb58,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useFilterPlans.ts,HomePage,25,86.206894,7,43
dc2ddf90-0295-4f7a-83b8-a2b6f76efb58,src/hooks/filters/useFilterPlans.ts,hooks,25,86.206894,7,43
a57d8b59-6a72-45be-867c-ab5084ed0e8e,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Foto/CreateImageBtn.tsx,HomePage,12,11.111111,109,128
a57d8b59-6a72-45be-867c-ab5084ed0e8e,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Foto/CreateImageBtn.tsx,HomePage,12,11.111111,167,186
a57d8b59-6a72-45be-867c-ab5084ed0e8e,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Foto/index.tsx,HomePage,12,6.25,353,372
a64cc1c2-2334-4a0e-8040-6e5688d41d0b,backend/src/routes/flightPlans/getAllFlightPlans.ts,backend,12,13.636364,29,40
a64cc1c2-2334-4a0e-8040-6e5688d41d0b,backend/src/routes/points/getPrePreparedPlanPoints.ts,backend,12,31.578947,14,25
a64cc1c2-2334-4a0e-8040-6e5688d41d0b,backend/src/routes/points/getSearchedPoints.ts,backend,12,31.578947,14,25
d91a6ef4-4034-4395-8f6a-f9fdb81d9df9,backend/src/routes/finished_plans/getFinishedFlightPlans.ts,backend,12,19.047619,11,22
d91a6ef4-4034-4395-8f6a-f9fdb81d9df9,backend/src/routes/timeslider/getFinishedPlansTimeslider.ts,backend,12,12.765958,27,38
d91a6ef4-4034-4395-8f6a-f9fdb81d9df9,backend/src/routes/finished_plans/getPartialFinishedPlans.ts,backend,12,14.457831,22,33
