Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
29 lines of code for unit useDrawYellowMarkers.ts.useDrawYellowMarkers(UseDrawYellowMarkersOptions),LOW,RAW,2026-06-04,26,useDrawYellowMarkers.ts.useDrawYellowMarkers(UseDrawYellowMarkersOptions),src/hooks/hover-click-handlers/useDrawYellowMarkers.ts#L20:61,TypeScript,29,6,1
"29 lines of code for unit useRenderPoints.ts.useRenderPoints(FinishedFlightPlanType|null,number[])",LOW,RAW,2026-06-04,26,"useRenderPoints.ts.useRenderPoints(FinishedFlightPlanType|null,number[])",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderPoints.ts#L7:43,TypeScript,29,5,2
29 lines of code for unit handleSelectAll(),LOW,RAW,2026-06-04,26,handleSelectAll(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/SelectButtons.tsx#L16:46,TypeScript,29,6,0
29 lines of code for unit run(),LOW,RAW,2026-06-04,26,run(),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useGeometryPlanImages.ts#L39:67,TypeScript,29,9,0
29 lines of code for unit index.tsx.EditUser(),LOW,RAW,2026-06-04,26,index.tsx.EditUser(),src/Components/DashboardPage/EditUser/index.tsx#L16:39,TypeScript,29,7,0
29 lines of code for unit run(),LOW,RAW,2026-06-04,26,run(),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/usePointPlanImages.ts#L48:76,TypeScript,29,9,0
29 lines of code for unit Section2.tsx.Section2(any),LOW,RAW,2026-06-04,26,Section2.tsx.Section2(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section2.tsx#L6:42,TypeScript,29,1,1
29 lines of code for unit handleNext(),LOW,RAW,2026-06-04,26,handleNext(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/Buttons.tsx#L30:62,TypeScript,29,7,0
29 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step3/Buttons.tsx#L39:71,TypeScript,29,3,0
29 lines of code for unit Section3.tsx.Section3(any),LOW,RAW,2026-06-04,26,Section3.tsx.Section3(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section3.tsx#L5:41,TypeScript,29,1,1
29 lines of code for unit exportCsv(),LOW,RAW,2026-06-04,26,exportCsv(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L49:84,TypeScript,29,1,0
"29 lines of code for unit AttachmentsByPointId.insertPointAttachments(PoolClient,IncomingPlan,NegativeIdMap)",LOW,RAW,2026-06-30,0,"AttachmentsByPointId.insertPointAttachments(PoolClient,IncomingPlan,NegativeIdMap)",backend/src/helpers/createFinishedPlanDb.ts#L168:204,TypeScript,29,11,3
"29 lines of code for unit mapImage.ts.getStaticMapImage(number,number,number,number,number,string)",LOW,RAW,2026-06-04,26,"mapImage.ts.getStaticMapImage(number,number,number,number,number,string)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/mapImage.ts#L37:76,TypeScript,29,2,6
29 lines of code for unit index.tsx.Step1(any),LOW,RAW,2026-06-04,26,index.tsx.Step1(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/index.tsx#L10:63,TypeScript,29,3,1
"29 lines of code for unit formatPlanGeometries.ts.fetchGeometryDataMap(Pool,number[])",LOW,RAW,2026-06-30,0,"formatPlanGeometries.ts.fetchGeometryDataMap(Pool,number[])",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L107:142,TypeScript,29,2,2
29 lines of code for unit handleDelete(),LOW,RAW,2026-06-04,26,handleDelete(),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L200:236,TypeScript,29,3,0
"28 lines of code for unit helpers.ts.getUserRoles(string,string,string)",LOW,RAW,2026-06-04,26,"helpers.ts.getUserRoles(string,string,string)",backend/src/routes/keycloak/management/users/helpers.ts#L10:46,TypeScript,28,3,3
28 lines of code for unit index.tsx.DevicesUpdatesPage(),LOW,RAW,2026-06-04,26,index.tsx.DevicesUpdatesPage(),src/Components/DevicesUpdatesPage/index.tsx#L27:36,TypeScript,28,5,0
28 lines of code for unit index.tsx.Step1(any),LOW,RAW,2026-06-04,26,index.tsx.Step1(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/index.tsx#L11:78,TypeScript,28,6,1
28 lines of code for unit index.tsx.SearchedResultsTab(),LOW,RAW,2026-06-04,26,index.tsx.SearchedResultsTab(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/index.tsx#L15:97,TypeScript,28,5,0
28 lines of code for unit index.tsx.StepNo(),LOW,RAW,2026-06-04,26,index.tsx.StepNo(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/AddToPlan/StepNo/index.tsx#L10:71,TypeScript,28,3,0
28 lines of code for unit useReuseFlightPlan.ts,LOW,RAW,2026-06-04,26,useReuseFlightPlan.ts,src/hooks/zustand/useReuseFlightPlan.ts#L1:83,TypeScript,28,1,0
28 lines of code for unit NewGeometriesList.tsx.NewGeometriesList(),LOW,RAW,2026-06-04,26,NewGeometriesList.tsx.NewGeometriesList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewGeometriesList.tsx#L11:29,TypeScript,28,5,0
28 lines of code for unit useTableScrollWidth.ts.useTableScrollWidth(UseTableScrollWidthParams),LOW,RAW,2026-06-04,26,useTableScrollWidth.ts.useTableScrollWidth(UseTableScrollWidthParams),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableScrollWidth.ts#L14:34,TypeScript,28,3,1
"28 lines of code for unit db.ts.mapRow(Record<string, unknown>)",LOW,RAW,2026-06-04,26,"db.ts.mapRow(Record<string, unknown>)",backend/src/routes/devices-updates/db.ts#L43:70,TypeScript,28,11,1
28 lines of code for unit finishedPlan.ts.validateFinishedPlan(unknown),LOW,RAW,2026-06-10,20,finishedPlan.ts.validateFinishedPlan(unknown),backend/src/helpers/validators/finishedPlan.ts#L58:93,TypeScript,28,12,1
28 lines of code for unit index.tsx.Step1(),LOW,RAW,2026-06-04,26,index.tsx.Step1(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/index.tsx#L12:108,TypeScript,28,1,0
"28 lines of code for unit registerAgent.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,26,"registerAgent.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/registerAgent.ts#L5:35,TypeScript,28,8,2
28 lines of code for unit PointsList.tsx.PointsList(),LOW,RAW,2026-06-04,26,PointsList.tsx.PointsList(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L23:37,TypeScript,28,1,0
"27 lines of code for unit updateSingleEmail.ts.editSingleEmail(Request,Response)",LOW,RAW,2026-06-04,26,"updateSingleEmail.ts.editSingleEmail(Request,Response)",backend/src/routes/emails/updateSingleEmail.ts#L6:39,TypeScript,27,4,2
27 lines of code for unit index.tsx.Step2(any),LOW,RAW,2026-06-04,26,index.tsx.Step2(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx#L13:36,TypeScript,27,2,1
27 lines of code for unit geometryJson.ts,LOW,RAW,2026-06-30,0,geometryJson.ts,backend/src/helpers/queries/geometries/geometryJson.ts#L3:31,TypeScript,27,1,0
27 lines of code for unit useGeometryClick.ts.useGeometryClick(UseGeometryClickOptions),LOW,RAW,2026-06-10,20,useGeometryClick.ts.useGeometryClick(UseGeometryClickOptions),src/hooks/hover-click-handlers/useGeometryClick.ts#L41:75,TypeScript,27,9,1
"27 lines of code for unit selectedPlansPointsList.ts.collectSelectedData(FinishedFlightPlanType[],number[])",LOW,RAW,2026-06-04,26,"selectedPlansPointsList.ts.collectSelectedData(FinishedFlightPlanType[],number[])",src/helpers/timeslider/selectedPlansPointsList.ts#L50:83,TypeScript,27,10,2
27 lines of code for unit handleDelete(),LOW,RAW,2026-06-04,26,handleDelete(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/DeletePoint/index.tsx#L22:54,TypeScript,27,1,0
"27 lines of code for unit filterPlansByPeriod.ts.filterPlansByPeriod(T[],string,string,string,string)",LOW,RAW,2026-06-29,1,"filterPlansByPeriod.ts.filterPlansByPeriod(T[],string,string,string,string)",src/hooks/filters/filterPlansByPeriod.ts#L6:42,TypeScript,27,13,5
27 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/index.tsx#L35:68,TypeScript,27,3,0
"27 lines of code for unit keycloakAdminClient.ts.fetchClientRoleDefinitions(string,string)",LOW,RAW,2026-06-29,1,"keycloakAdminClient.ts.fetchClientRoleDefinitions(string,string)",backend/src/routes/keycloak/management/users/keycloakAdminClient.ts#L95:130,TypeScript,27,5,2
27 lines of code for unit getAllUsers.ts.getAllUsers(Request),LOW,RAW,2026-06-04,26,getAllUsers.ts.getAllUsers(Request),backend/src/routes/keycloak/management/users/getAllUsers.ts#L10:42,TypeScript,27,3,1
27 lines of code for unit GeometriesList.tsx.GeometryItemCheckBox(any),LOW,RAW,2026-06-04,26,GeometriesList.tsx.GeometryItemCheckBox(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/GeometriesList.tsx#L16:110,TypeScript,27,7,1
"27 lines of code for unit deleteUser.ts.handleDeleteUser(Request,Response)",LOW,RAW,2026-06-04,26,"deleteUser.ts.handleDeleteUser(Request,Response)",backend/src/routes/keycloak/management/users/deleteUser.ts#L7:40,TypeScript,27,6,2
27 lines of code for unit handleUpdate(),LOW,RAW,2026-06-04,26,handleUpdate(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx#L37:69,TypeScript,27,4,0
"27 lines of code for unit createPoint.ts.createPoint(Request,Response)",LOW,RAW,2026-06-04,26,"createPoint.ts.createPoint(Request,Response)",backend/src/routes/points/createPoint.ts#L14:43,TypeScript,27,3,2
"27 lines of code for unit deleteSingleEmail.ts.deleteSingleEmail(Request,Response)",LOW,RAW,2026-06-04,26,"deleteSingleEmail.ts.deleteSingleEmail(Request,Response)",backend/src/routes/emails/deleteSingleEmail.ts#L6:39,TypeScript,27,4,2
27 lines of code for unit index.tsx.Form(any),LOW,RAW,2026-06-04,26,index.tsx.Form(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L13:42,TypeScript,27,6,1
26 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,26,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx#L32:61,TypeScript,26,1,1
26 lines of code for unit mapImage.ts,LOW,RAW,2026-06-04,26,mapImage.ts,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/mapImage.ts#L1:28,TypeScript,26,1,0
26 lines of code for unit Form.tsx.Form(any),LOW,RAW,2026-06-04,26,Form.tsx.Form(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Form.tsx#L10:131,TypeScript,26,1,1
"26 lines of code for unit getFlightPlanById.ts.getFlightPlanById(Request,Response)",LOW,RAW,2026-06-04,26,"getFlightPlanById.ts.getFlightPlanById(Request,Response)",backend/src/routes/flightPlans/getFlightPlanById.ts#L5:36,TypeScript,26,3,2
26 lines of code for unit SinglePlan.tsx.SinglePlan(any),LOW,RAW,2026-06-04,26,SinglePlan.tsx.SinglePlan(any),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/SinglePlan.tsx#L13:70,TypeScript,26,5,1
"26 lines of code for unit createTemplateName.ts.createTemplateName(Request,Response)",LOW,RAW,2026-06-04,26,"createTemplateName.ts.createTemplateName(Request,Response)",backend/src/routes/template_plans/createTemplateName.ts#L9:41,TypeScript,26,4,2
26 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/Submit.tsx#L24:51,TypeScript,26,2,0
26 lines of code for unit PointDetails.tsx.PointDetails(any),LOW,RAW,2026-06-04,26,PointDetails.tsx.PointDetails(any),src/Components/HomePage/Body/Left/Common/ResultTab/PointDetails.tsx#L8:130,TypeScript,26,1,1
"26 lines of code for unit bufferGraphics.ts.bufferFlightPlansOnLayer(FlightPlanType[],number,any,GraphicsLayer)",LOW,RAW,2026-06-29,1,"bufferGraphics.ts.bufferFlightPlansOnLayer(FlightPlanType[],number,any,GraphicsLayer)",src/helpers/ArcGISHelpers/bufferGraphics.ts#L55:82,TypeScript,26,7,4
26 lines of code for unit index.tsx.Form(any),LOW,RAW,2026-06-04,26,index.tsx.Form(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx#L15:46,TypeScript,26,8,1
"26 lines of code for unit createUser.ts.handleCreateUser(Request,Response)",LOW,RAW,2026-06-04,26,"createUser.ts.handleCreateUser(Request,Response)",backend/src/routes/keycloak/management/users/createUser.ts#L113:143,TypeScript,26,5,2
26 lines of code for unit SinglePoint.tsx.SinglePoint(any),LOW,RAW,2026-06-04,26,SinglePoint.tsx.SinglePoint(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/SinglePoint.tsx#L10:14,TypeScript,26,1,1
26 lines of code for unit index.tsx.TemplateFlight(any),LOW,RAW,2026-06-04,26,index.tsx.TemplateFlight(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx#L29:63,TypeScript,26,1,1
26 lines of code for unit zoomToPoints(),LOW,RAW,2026-06-04,26,zoomToPoints(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L38:68,TypeScript,26,4,0
26 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step1/Buttons.tsx#L31:62,TypeScript,26,4,0
26 lines of code for unit useUploadZip.ts.useUploadZip(),LOW,RAW,2026-06-04,26,useUploadZip.ts.useUploadZip(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts#L8:14,TypeScript,26,4,0
25 lines of code for unit toggleStarPlan(FlightPlanType),LOW,RAW,2026-06-04,26,toggleStarPlan(FlightPlanType),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx#L81:109,TypeScript,25,4,1
"25 lines of code for unit middleware.ts.RequestHandler(any,any,any)",LOW,RAW,2026-06-04,26,"middleware.ts.RequestHandler(any,any,any)",backend/src/routes/devices-updates/middleware.ts#L29:56,TypeScript,25,6,3
25 lines of code for unit exportShp(),LOW,RAW,2026-06-04,26,exportShp(),src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx#L132:159,TypeScript,25,1,0
"25 lines of code for unit getBboxPolygon(any,any)",LOW,RAW,2026-06-04,26,"getBboxPolygon(any,any)",src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L150:178,TypeScript,25,1,2
25 lines of code for unit ArcGISUserToken.ts.fetchAndRegister(),LOW,RAW,2026-06-04,26,ArcGISUserToken.ts.fetchAndRegister(),src/helpers/tokens/ArcGISUserToken.ts#L71:100,TypeScript,25,5,0
"25 lines of code for unit isPointInPolygon(__esri.Point,number[])",LOW,RAW,2026-06-04,26,"isPointInPolygon(__esri.Point,number[])",src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx#L77:113,TypeScript,25,13,2
"25 lines of code for unit createFinishedPlanDb.ts.insertFinishedPlanPointRows(PoolClient,IncomingPlan,NegativeIdMap,AttachmentsByPointId)",LOW,RAW,2026-06-30,0,"createFinishedPlanDb.ts.insertFinishedPlanPointRows(PoolClient,IncomingPlan,NegativeIdMap,AttachmentsByPointId)",backend/src/helpers/createFinishedPlanDb.ts#L221:252,TypeScript,25,13,4
25 lines of code for unit importPointRowNormalization.ts.normalizeImportRow(unknown),LOW,RAW,2026-06-30,0,importPointRowNormalization.ts.normalizeImportRow(unknown),backend/src/helpers/importPointRowNormalization.ts#L57:84,TypeScript,25,9,1
"25 lines of code for unit imageDataToJpegDataUrl(ImageData,number,number,number)",LOW,RAW,2026-06-04,26,"imageDataToJpegDataUrl(ImageData,number,number,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L182:212,TypeScript,25,2,4
25 lines of code for unit SinglePoint.tsx.SinglePoint(any),LOW,RAW,2026-06-04,26,SinglePoint.tsx.SinglePoint(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/SinglePoint.tsx#L7:44,TypeScript,25,1,1
"25 lines of code for unit commandGuard.ts.queueDeviceCommandWhenIdle(string,DeviceCommand,Response,string,string)",LOW,RAW,2026-06-29,1,"commandGuard.ts.queueDeviceCommandWhenIdle(string,DeviceCommand,Response,string,string)",backend/src/routes/devices-updates/commandGuard.ts#L9:42,TypeScript,25,5,5
"25 lines of code for unit createGeometryGroup(any,any)",LOW,RAW,2026-06-30,0,"createGeometryGroup(any,any)",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L185:211,TypeScript,25,12,2
25 lines of code for unit handleConfirmDelete(),LOW,RAW,2026-06-04,26,handleConfirmDelete(),src/Components/DashboardPage/AllUsersTable/index.tsx#L93:124,TypeScript,25,6,0
25 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/index.tsx#L38:68,TypeScript,25,4,0
"25 lines of code for unit getPreparedFlightPlans.ts.getPreparedFlightPlans(Request,Response)",LOW,RAW,2026-06-04,26,"getPreparedFlightPlans.ts.getPreparedFlightPlans(Request,Response)",backend/src/routes/flightPlans/getPreparedFlightPlans.ts#L6:37,TypeScript,25,2,2
24 lines of code for unit Images.tsx.Images(any),LOW,RAW,2026-06-04,26,Images.tsx.Images(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/Images.tsx#L8:28,TypeScript,24,14,1
24 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,26,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step3/Buttons.tsx#L9:38,TypeScript,24,2,1
"24 lines of code for unit getFlighPlansNummer.ts.getFlighPlansNummer(Request,Response)",LOW,RAW,2026-06-04,26,"getFlighPlansNummer.ts.getFlighPlansNummer(Request,Response)",backend/src/routes/flightPlans/getFlighPlansNummer.ts#L4:30,TypeScript,24,5,2
24 lines of code for unit FlightPlanPickerList.tsx.FlightPlanPickerList(any),LOW,RAW,2026-06-10,20,FlightPlanPickerList.tsx.FlightPlanPickerList(any),src/Components/HomePage/Body/Common/EditPoint/FlightPlanPickerList.tsx#L9:86,TypeScript,24,4,1
24 lines of code for unit calculateCenterAndZoom.ts,LOW,RAW,2026-06-04,26,calculateCenterAndZoom.ts,src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts#L1:5,TypeScript,24,14,0
"24 lines of code for unit createNewPointEvent.ts.createNewPointEvent(__esri.ViewClickEvent,__esri.GraphicsLayer,void,void,void,void,void)",LOW,RAW,2026-06-04,26,"createNewPointEvent.ts.createNewPointEvent(__esri.ViewClickEvent,__esri.GraphicsLayer,void,void,void,void,void)",src/helpers/ArcGISHelpers/createNewPointEvent.ts#L4:42,TypeScript,24,4,7
24 lines of code for unit exportXlsx(),LOW,RAW,2026-06-04,26,exportXlsx(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L86:118,TypeScript,24,1,0
24 lines of code for unit ArcGISAuthProvider.tsx.ArcGISAuthProvider(Props),LOW,RAW,2026-06-04,26,ArcGISAuthProvider.tsx.ArcGISAuthProvider(Props),src/Components/Common/ArcGISAuthProvider.tsx#L8:36,TypeScript,24,4,1
24 lines of code for unit PointsListEdit.tsx.PointsListEdit(any),LOW,RAW,2026-06-04,26,PointsListEdit.tsx.PointsListEdit(any),src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx#L19:51,TypeScript,24,1,1
"24 lines of code for unit createUser.ts.createUser(Request,Response)",LOW,RAW,2026-06-04,26,"createUser.ts.createUser(Request,Response)",backend/src/routes/users/createUser.ts#L4:30,TypeScript,24,6,2
24 lines of code for unit submitStep2(),LOW,RAW,2026-06-04,26,submitStep2(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Buttons.tsx#L40:64,TypeScript,24,1,0
24 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,26,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Buttons.tsx#L12:47,TypeScript,24,4,1
24 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,26,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Buttons.tsx#L12:39,TypeScript,24,1,1
24 lines of code for unit useTimesliderState.ts,LOW,RAW,2026-06-04,26,useTimesliderState.ts,src/helpers/ZustandStates/useTimesliderState.ts#L1:37,TypeScript,24,2,0
24 lines of code for unit patchCoords(any),LOW,RAW,2026-06-10,20,patchCoords(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L38:62,TypeScript,24,7,1
24 lines of code for unit handleBuffer(),LOW,RAW,2026-06-04,26,handleBuffer(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/PointsBuffer.tsx#L26:54,TypeScript,24,5,0
24 lines of code for unit useLogAction.ts.useLogAction(),LOW,RAW,2026-06-04,26,useLogAction.ts.useLogAction(),src/hooks/useLogAction.ts#L9:34,TypeScript,24,5,0
24 lines of code for unit logAction(any),LOW,RAW,2026-06-04,26,logAction(any),src/hooks/useLogAction.ts#L35:70,TypeScript,24,16,1
24 lines of code for unit loadUsers(),LOW,RAW,2026-06-04,26,loadUsers(),src/Components/DashboardPage/AllUsersTable/index.tsx#L55:82,TypeScript,24,5,0
24 lines of code for unit Step2Sub2.tsx.Step2Sub2(any),LOW,RAW,2026-06-04,26,Step2Sub2.tsx.Step2Sub2(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L9:37,TypeScript,24,1,1
"24 lines of code for unit computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",LOW,RAW,2026-06-06,24,"computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",src/helpers/ArcGISHelpers/computeFlightPlanCentroid.ts#L12:41,TypeScript,24,6,3
24 lines of code for unit index.tsx.EditPoint(),LOW,RAW,2026-06-04,26,index.tsx.EditPoint(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/index.tsx#L7:61,TypeScript,24,2,0
"24 lines of code for unit fetchConstLookup.ts.fetchConstLookup(Request,Response,FetchConstLookupOptions)",LOW,RAW,2026-06-30,0,"fetchConstLookup.ts.fetchConstLookup(Request,Response,FetchConstLookupOptions)",backend/src/helpers/queries/consts/fetchConstLookup.ts#L13:43,TypeScript,24,5,3
24 lines of code for unit index.tsx.PointsTable(any),LOW,RAW,2026-06-04,26,index.tsx.PointsTable(any),src/Components/HomePage/Body/Bottom/PointsView/PointsTable/index.tsx#L19:169,TypeScript,24,2,1
23 lines of code for unit index.tsx.Step2(),LOW,RAW,2026-06-04,26,index.tsx.Step2(),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step2/index.tsx#L5:29,TypeScript,23,1,0
23 lines of code for unit index.tsx.GeometriesTable(any),LOW,RAW,2026-06-04,26,index.tsx.GeometriesTable(any),src/Components/HomePage/Body/Bottom/PointsView/GeometriesTable/index.tsx#L26:231,TypeScript,23,2,1
"23 lines of code for unit invalidateAfterMutation.ts.invalidateRelatedQueries(QueryClient,string)",LOW,RAW,2026-06-04,26,"invalidateAfterMutation.ts.invalidateRelatedQueries(QueryClient,string)",src/lib/invalidateAfterMutation.ts#L54:85,TypeScript,23,9,2
23 lines of code for unit verify-regio-apis.ts.runGeometriesQuery(string|undefined),LOW,RAW,2026-06-10,20,verify-regio-apis.ts.runGeometriesQuery(string|undefined),backend/scripts/verify-regio-apis.ts#L181:203,TypeScript,23,4,1
"23 lines of code for unit bufferGraphics.ts.bufferPointsOnLayer(EnrichedPointType[],number,any,GraphicsLayer,MapView)",LOW,RAW,2026-06-29,1,"bufferGraphics.ts.bufferPointsOnLayer(EnrichedPointType[],number,any,GraphicsLayer,MapView)",src/helpers/ArcGISHelpers/bufferGraphics.ts#L23:53,TypeScript,23,1,5
23 lines of code for unit handleToggle(React.ChangeEvent<HTMLInputElement>),LOW,RAW,2026-06-04,26,handleToggle(React.ChangeEvent<HTMLInputElement>),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LayerItem.tsx#L41:70,TypeScript,23,5,1
23 lines of code for unit index.tsx.Step3(),LOW,RAW,2026-06-04,26,index.tsx.Step3(),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step3/index.tsx#L5:29,TypeScript,23,1,0
"23 lines of code for unit logoutHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,26,"logoutHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/logoutHandler.ts#L4:30,TypeScript,23,7,2
"23 lines of code for unit useFilterAndSortPlans.ts.useFilterAndSortPlans(FinishedFlightPlanType[],any,string)",LOW,RAW,2026-06-04,26,"useFilterAndSortPlans.ts.useFilterAndSortPlans(FinishedFlightPlanType[],any,string)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useFilterAndSortPlans.ts#L10:38,TypeScript,23,3,3
23 lines of code for unit useCoordinateSystemSync.ts.useCoordinateSystemSync(any),LOW,RAW,2026-06-10,20,useCoordinateSystemSync.ts.useCoordinateSystemSync(any),src/hooks/editPoint/useCoordinateSystemSync.ts#L13:51,TypeScript,23,3,1
"23 lines of code for unit createPointGraphic.ts.getPointCoordinates(PointData,boolean)",LOW,RAW,2026-06-04,26,"createPointGraphic.ts.getPointCoordinates(PointData,boolean)",src/helpers/ArcGISHelpers/createPointGraphic.ts#L56:86,TypeScript,23,8,2
23 lines of code for unit selectTargetGeometry(number),LOW,RAW,2026-06-04,26,selectTargetGeometry(number),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/index.tsx#L111:142,TypeScript,23,7,1
23 lines of code for unit fetchTimeRange(),LOW,RAW,2026-06-04,26,fetchTimeRange(),src/hooks/useTimeRange.ts#L15:37,TypeScript,23,8,0
