Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
19 lines of code for unit Points.tsx.Points(PointsProps),LOW,RAW,2026-07-30,5,Points.tsx.Points(PointsProps),src/Components/Nabewerking/CreateReport/Steps/Step2/Points.tsx#L14:54,TypeScript,19,1,1
19 lines of code for unit assembleReportZipContents.ts.assembleReportZipContents(AssembleReportZipInput),LOW,RAW,2026-07-30,5,assembleReportZipContents.ts.assembleReportZipContents(AssembleReportZipInput),src/Components/Nabewerking/CreateReport/helpers/useHandleStep2/assembleReportZipContents.ts#L25:45,TypeScript,19,1,1
"19 lines of code for unit selectedPlansPointsList.ts.buildListItems(PointWithPlan[],GeometryWithPlan[])",LOW,RAW,2026-06-04,61,"selectedPlansPointsList.ts.buildListItems(PointWithPlan[],GeometryWithPlan[])",src/helpers/timeslider/selectedPlansPointsList.ts#L96:117,TypeScript,19,1,2
19 lines of code for unit useEditGeometryUiState.ts.useEditGeometryUiState(),LOW,RAW,2026-07-30,5,useEditGeometryUiState.ts.useEditGeometryUiState(),src/Components/HomePageTools/EditGeometry/useEditGeometryUiState.ts#L4:22,TypeScript,19,1,0
19 lines of code for unit useCreateImageBtnModel.ts.useCreateImageBtnModel(Props),LOW,RAW,2026-07-30,5,useCreateImageBtnModel.ts.useCreateImageBtnModel(Props),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useCreateImageBtnModel.ts#L20:38,TypeScript,19,1,1
19 lines of code for unit reportPdfCommon.ts.buildPdfPointData(ReportPdfPointContext),LOW,RAW,2026-07-30,5,reportPdfCommon.ts.buildPdfPointData(ReportPdfPointContext),src/Components/Nabewerking/CreateReport/helpers/useHandleStep2/reportPdfCommon.ts#L15:33,TypeScript,19,1,1
"19 lines of code for unit polygonDrawer.ts.selectPointsInPolygonRing(EnrichedPointType[],number[])",LOW,RAW,2026-07-30,5,"polygonDrawer.ts.selectPointsInPolygonRing(EnrichedPointType[],number[])",src/Components/Voorbereiding/SelectedPoint/AddToPlan/polygonDrawer.ts#L12:37,TypeScript,19,4,2
19 lines of code for unit PlansList.tsx.PlansList(any),LOW,RAW,2026-07-30,5,PlansList.tsx.PlansList(any),src/Components/Voorbereiding/SelectedPoint/ViewPlans/PlansList.tsx#L7:71,TypeScript,19,1,1
19 lines of code for unit centerAndZoomMathCore.ts.goToLonLatZoom(any),LOW,RAW,2026-07-30,5,centerAndZoomMathCore.ts.goToLonLatZoom(any),src/helpers/ArcGISHelpers/centerAndZoomMathCore.ts#L108:130,TypeScript,19,3,1
19 lines of code for unit LegendSectionCore.ts.useLegendSectionLayers(any),LOW,RAW,2026-07-18,17,LegendSectionCore.ts.useLegendSectionLayers(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LegendSectionCore.ts#L126:150,TypeScript,19,1,1
19 lines of code for unit postProxyHelpers.ts.forwardArcgisPostRequest(Request),LOW,RAW,2026-07-27,8,postProxyHelpers.ts.forwardArcgisPostRequest(Request),backend/src/routes/arcgis/postProxyHelpers.ts#L85:104,TypeScript,19,2,1
19 lines of code for unit buildTemplateFlightSubmitIds.ts.collectTemplateFlightPointIds(any),LOW,RAW,2026-07-30,5,buildTemplateFlightSubmitIds.ts.collectTemplateFlightPointIds(any),src/Components/Voorbereiding/TemplateFlight/Steps/Step3/buildTemplateFlightSubmitIds.ts#L7:31,TypeScript,19,1,1
19 lines of code for unit applyGraphicPositionNext.ts.commitGraphicPosition(ApplyGraphicPositionInput),LOW,RAW,2026-07-30,5,applyGraphicPositionNext.ts.commitGraphicPosition(ApplyGraphicPositionInput),src/Components/Voorbereiding/EnrichedAddPoint/Steps/Step2/applyGraphicPositionNext.ts#L25:43,TypeScript,19,1,1
19 lines of code for unit useAddPointStepMapClick.ts.useAddPointStepMapClick(AddPointStepMapClickState),LOW,RAW,2026-07-30,5,useAddPointStepMapClick.ts.useAddPointStepMapClick(AddPointStepMapClickState),src/Components/Voorbereiding/ViewPlan/Steps/AddPointStep/useAddPointStepMapClick.ts#L7:29,TypeScript,19,5,1
19 lines of code for unit resetAddPointStepState.ts.resetAddPointFormState(any),LOW,RAW,2026-07-30,5,resetAddPointStepState.ts.resetAddPointFormState(any),src/Components/Voorbereiding/ViewPlan/Steps/AddPointStep/resetAddPointStepState.ts#L31:67,TypeScript,19,1,1
19 lines of code for unit buildStep2LoginFailureBody.ts.buildStep2LoginFailureBody(Step2FailureKind),LOW,RAW,2026-07-22,13,buildStep2LoginFailureBody.ts.buildStep2LoginFailureBody(Step2FailureKind),backend/src/routes/auth2/buildStep2LoginFailureBody.ts#L12:34,TypeScript,19,3,1
19 lines of code for unit verify-regio-apis.ts.main(),LOW,RAW,2026-06-10,55,verify-regio-apis.ts.main(),backend/scripts/verify-regio-apis.ts#L78:100,TypeScript,19,2,0
"19 lines of code for unit startPolling(string,any)",LOW,RAW,2026-07-04,31,"startPolling(string,any)",src/Components/DevicesUpdatesPage/useDeviceActionPolling.ts#L23:45,TypeScript,19,5,2
19 lines of code for unit index.tsx,LOW,RAW,2026-06-04,61,index.tsx,src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx#L1:35,TypeScript,19,1,0
19 lines of code for unit createPointMapGraphics.ts,LOW,RAW,2026-07-30,5,createPointMapGraphics.ts,src/helpers/ArcGISHelpers/createPointMapGraphics.ts#L1:19,TypeScript,19,1,0
"19 lines of code for unit applyPointCoordinateUpdateSuccess.ts.applyPointCoordinateUpdateSuccess(PointCoordinateUpdateContext,any)",LOW,RAW,2026-07-30,5,"applyPointCoordinateUpdateSuccess.ts.applyPointCoordinateUpdateSuccess(PointCoordinateUpdateContext,any)",src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/applyPointCoordinateUpdateSuccess.ts#L11:38,TypeScript,19,1,2
19 lines of code for unit removeFlightPlanFilterEffects.ts.useRemoveFlightPlanFilterEffects(any),LOW,RAW,2026-07-30,5,removeFlightPlanFilterEffects.ts.useRemoveFlightPlanFilterEffects(any),src/Components/Voorbereiding/RemoveFlightPlan/removeFlightPlanFilterEffects.ts#L5:36,TypeScript,19,3,1
19 lines of code for unit index.tsx.StepMultiplePoints(any),LOW,RAW,2026-07-30,5,index.tsx.StepMultiplePoints(any),src/Components/Voorbereiding/SelectedPoint/AddToPlan/StepMultiplePoints/index.tsx#L7:69,TypeScript,19,2,1
19 lines of code for unit deleteAttachmentsRequest.ts.postDeleteAttachmentsRequest(any),LOW,RAW,2026-07-17,18,deleteAttachmentsRequest.ts.postDeleteAttachmentsRequest(any),src/helpers/arcgis/deleteAttachmentsRequest.ts#L17:40,TypeScript,19,2,1
19 lines of code for unit drawingToolSketch.ts.symbolForTool(string),LOW,RAW,2026-07-30,5,drawingToolSketch.ts.symbolForTool(string),src/Components/Voorbereiding/DrawingTool/helpers/drawingToolSketch.ts#L7:27,TypeScript,19,4,1
19 lines of code for unit fileDownloadHelpers.ts.sendPasswordGateFailure(any),LOW,RAW,2026-07-22,13,fileDownloadHelpers.ts.sendPasswordGateFailure(any),backend/src/routes/fileDownloadHelpers.ts#L31:56,TypeScript,19,3,1
19 lines of code for unit SelectButtons.tsx.SelectButtons(any),LOW,RAW,2026-07-30,5,SelectButtons.tsx.SelectButtons(any),src/Components/Voorbereiding/FlightPlan/Common/SelectButtons.tsx#L5:29,TypeScript,19,1,1
19 lines of code for unit index.ts.createAuth2Router(),LOW,RAW,2026-07-13,22,index.ts.createAuth2Router(),backend/src/routes/auth2/index.ts#L9:29,TypeScript,19,1,0
19 lines of code for unit loginErrorDecision.ts.resolveLoginErrorDecision(any),LOW,RAW,2026-07-17,18,loginErrorDecision.ts.resolveLoginErrorDecision(any),backend/src/routes/auth2/loginErrorDecision.ts#L17:42,TypeScript,19,3,1
19 lines of code for unit db.ts.claimPendingCommand(string),LOW,RAW,2026-06-04,61,db.ts.claimPendingCommand(string),backend/src/routes/devices-updates/db.ts#L131:151,TypeScript,19,3,1
19 lines of code for unit readOnlyVanTotParts.tsx.ReadOnlyRangeTrack(),LOW,RAW,2026-07-18,17,readOnlyVanTotParts.tsx.ReadOnlyRangeTrack(),src/Components/TimesliderItemDetailPage/sections/readOnlyVanTotParts.tsx#L13:35,TypeScript,19,1,0
19 lines of code for unit applyEditPointDetailsSuccess.ts.applyEditPointDetailsSuccess(any),LOW,RAW,2026-07-30,5,applyEditPointDetailsSuccess.ts.applyEditPointDetailsSuccess(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/applyEditPointDetailsSuccess.ts#L7:35,TypeScript,19,1,1
19 lines of code for unit index.tsx.Step1(),LOW,RAW,2026-07-30,5,index.tsx.Step1(),src/Components/Voorbereiding/AddPointsVluchtPlan/Step1/index.tsx#L10:30,TypeScript,19,3,0
19 lines of code for unit useGeometryListGraphics.ts.useGeometryListGraphics(any),LOW,RAW,2026-07-30,5,useGeometryListGraphics.ts.useGeometryListGraphics(any),src/Components/Voorbereiding/FlightPlan/Common/useGeometryListGraphics.ts#L8:34,TypeScript,19,3,1
19 lines of code for unit Buttons.tsx.Buttons(),LOW,RAW,2026-07-30,5,Buttons.tsx.Buttons(),src/Components/Voorbereiding/AddPointsVluchtPlan/Step3/Buttons.tsx#L10:27,TypeScript,19,1,0
19 lines of code for unit updateFinishedPointAttachmentsHelpers.ts,LOW,RAW,2026-07-22,13,updateFinishedPointAttachmentsHelpers.ts,backend/src/routes/finished_plans/updateFinishedPointAttachmentsHelpers.ts#L1:12,TypeScript,19,4,0
19 lines of code for unit nnederlandLayerIconMap.tsx,LOW,RAW,2026-07-17,18,nnederlandLayerIconMap.tsx,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerIconMap.tsx#L1:46,TypeScript,19,1,0
19 lines of code for unit useFotoPanelModel.ts.useFotoPanelModel(any),LOW,RAW,2026-07-30,5,useFotoPanelModel.ts.useFotoPanelModel(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useFotoPanelModel.ts#L15:37,TypeScript,19,1,1
19 lines of code for unit attachSelectedPlanPathLayer.ts,LOW,RAW,2026-07-29,6,attachSelectedPlanPathLayer.ts,src/Components/HomePage/hooks/hover-click-handlers/attachSelectedPlanPathLayer.ts#L1:7,TypeScript,19,2,0
"19 lines of code for unit meHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-07-13,22,"meHandler.ts.RequestHandler(any,any)",backend/src/routes/auth2/meHandler.ts#L13:34,TypeScript,19,4,2
"19 lines of code for unit middleware.ts.attachDeviceFromToken(Request,Response,string,NextFunction)",LOW,RAW,2026-07-27,8,"middleware.ts.attachDeviceFromToken(Request,Response,string,NextFunction)",backend/src/routes/devices-updates/middleware.ts#L12:36,TypeScript,19,3,4
19 lines of code for unit useSelectFromSourceGraphicsEffects.ts.useBluePointRendering(any),LOW,RAW,2026-07-30,5,useSelectFromSourceGraphicsEffects.ts.useBluePointRendering(any),src/Components/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceGraphicsEffects.ts#L50:74,TypeScript,19,2,1
19 lines of code for unit shapefileExportCore.ts.exportPointsShapefile(EnrichedPointType[]),LOW,RAW,2026-07-29,6,shapefileExportCore.ts.exportPointsShapefile(EnrichedPointType[]),src/Components/HomePage/helpers/tableExports/shapefileExportCore.ts#L46:65,TypeScript,19,2,1
18 lines of code for unit Buttons.tsx.Step1Buttons(),LOW,RAW,2026-07-30,5,Buttons.tsx.Step1Buttons(),src/Components/Nabewerking/CreateReport/Steps/Step1/Buttons.tsx#L9:24,TypeScript,18,1,0
18 lines of code for unit useSelectFromSourceGraphicsEffects.ts.useSourcePointHover(any),LOW,RAW,2026-07-30,5,useSelectFromSourceGraphicsEffects.ts.useSourcePointHover(any),src/Components/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceGraphicsEffects.ts#L109:131,TypeScript,18,3,1
"18 lines of code for unit arcgisTokenStringFieldSpecs.ts.buildAdminUserAndPassSpecs(ArcgisTokenConfig|undefined,NodeJS.ProcessEnv)",LOW,RAW,2026-07-18,17,"arcgisTokenStringFieldSpecs.ts.buildAdminUserAndPassSpecs(ArcgisTokenConfig|undefined,NodeJS.ProcessEnv)",backend/src/services/arcgisTokenStringFieldSpecs.ts#L38:58,TypeScript,18,1,2
18 lines of code for unit openBottomCompactListView.ts.openBottomCompactListView(BottomCompactListSetters),LOW,RAW,2026-07-29,6,openBottomCompactListView.ts.openBottomCompactListView(BottomCompactListSetters),src/Components/HomePage/hooks/bottom/openBottomCompactListView.ts#L14:32,TypeScript,18,4,1
18 lines of code for unit useEditPointStep2Sub1.ts.useEditPointStep2Sub1(EditPointMapStepProps),LOW,RAW,2026-07-30,5,useEditPointStep2Sub1.ts.useEditPointStep2Sub1(EditPointMapStepProps),src/Components/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/useEditPointStep2Sub1.ts#L10:29,TypeScript,18,1,1
"18 lines of code for unit createReportSetters.ts.createReportSetters(Partial<CreateReportState>,any)",LOW,RAW,2026-07-29,6,"createReportSetters.ts.createReportSetters(Partial<CreateReportState>,any)",src/Components/HomePage/hooks/zustand/nabewerking/createReportSetters.ts#L7:26,TypeScript,18,1,2
"18 lines of code for unit deleteFinishedFlightPlan.ts.deleteFinishedFlightPlanCascade(PoolClient,string)",LOW,RAW,2026-07-04,31,"deleteFinishedFlightPlan.ts.deleteFinishedFlightPlanCascade(PoolClient,string)",backend/src/helpers/queries/flight-plans/deleteFinishedFlightPlan.ts#L31:57,TypeScript,18,4,2
18 lines of code for unit geometryMapGraphics.ts.buildGeometryMapGraphics(Geometry[]),LOW,RAW,2026-07-29,6,geometryMapGraphics.ts.buildGeometryMapGraphics(Geometry[]),src/Components/HomePage/hooks/features/geometryMapGraphics.ts#L4:21,TypeScript,18,1,1
18 lines of code for unit db.ts.resetDeviceCommand(string),LOW,RAW,2026-06-05,60,db.ts.resetDeviceCommand(string),backend/src/routes/devices-updates/db.ts#L84:103,TypeScript,18,2,1
18 lines of code for unit PeriodFilterPanel.tsx.PeriodFilterPanel(any),LOW,RAW,2026-06-29,36,PeriodFilterPanel.tsx.PeriodFilterPanel(any),src/Components/HomePage/Body/Left/Common/PeriodFilterPanel.tsx#L16:115,TypeScript,18,1,1
18 lines of code for unit index.tsx.Step1(),LOW,RAW,2026-07-30,5,index.tsx.Step1(),src/Components/Voorbereiding/ReuseFlightPlan/Steps/Step1/index.tsx#L14:60,TypeScript,18,4,0
18 lines of code for unit useAddPointStates.ts,LOW,RAW,2026-06-04,61,useAddPointStates.ts,src/hooks/zustand/useAddPointStates.ts#L1:44,TypeScript,18,1,0
18 lines of code for unit Auth2RateLimiters.createRateLimitHandler(any),LOW,RAW,2026-07-18,17,Auth2RateLimiters.createRateLimitHandler(any),backend/src/routes/auth2/authRateLimitHelpers.ts#L39:58,TypeScript,18,1,1
18 lines of code for unit Profile.configureOidcHttpOptions(),LOW,RAW,2026-07-17,18,Profile.configureOidcHttpOptions(),backend/src/routes/auth/oidcClientCache.ts#L12:33,TypeScript,18,4,0
18 lines of code for unit db.ts,LOW,RAW,2026-06-04,61,db.ts,backend/src/db.ts#L1:24,TypeScript,18,2,0
"18 lines of code for unit buildPlanBoundingBoxGraphicCore.ts.buildBoundingBoxFillSymbol(NonNullable<CreatePlanBoundingBoxGraphicOptions[""symbolOptions""]>)",LOW,RAW,2026-07-30,5,"buildPlanBoundingBoxGraphicCore.ts.buildBoundingBoxFillSymbol(NonNullable<CreatePlanBoundingBoxGraphicOptions[""symbolOptions""]>)",src/helpers/ArcGISHelpers/buildPlanBoundingBoxGraphicCore.ts#L14:33,TypeScript,18,1,1
18 lines of code for unit getAvailableRoles.ts.getAvailableRoles(Request),LOW,RAW,2026-06-04,61,getAvailableRoles.ts.getAvailableRoles(Request),backend/src/routes/keycloak/management/users/getAvailableRoles.ts#L9:35,TypeScript,18,3,1
18 lines of code for unit useRenderPlanPoints.ts.useRenderPlanPoints(),LOW,RAW,2026-07-30,5,useRenderPlanPoints.ts.useRenderPlanPoints(),src/Components/Nabewerking/VluchtenZoeken/hooks/useRenderPlanPoints.ts#L13:33,TypeScript,18,3,0
18 lines of code for unit useSelectFromSourceGraphicsEffects.ts.useSelectionPins(any),LOW,RAW,2026-07-30,5,useSelectFromSourceGraphicsEffects.ts.useSelectionPins(any),src/Components/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceGraphicsEffects.ts#L76:99,TypeScript,18,3,1
18 lines of code for unit handleSubmit(),LOW,RAW,2026-07-30,5,handleSubmit(),src/Components/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx#L54:71,TypeScript,18,1,0
18 lines of code for unit useEditPointCleanup.ts.runEditPointCleanup(EditPointCleanupInput),LOW,RAW,2026-07-30,5,useEditPointCleanup.ts.runEditPointCleanup(EditPointCleanupInput),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCleanup.ts#L19:36,TypeScript,18,5,1
18 lines of code for unit grantError.ts.extractGrantError(unknown),LOW,RAW,2026-07-27,8,grantError.ts.extractGrantError(unknown),backend/src/routes/auth2/grantError.ts#L82:100,TypeScript,18,1,1
18 lines of code for unit authRateLimit.ts.createAuth2RateLimiters(),LOW,RAW,2026-07-13,22,authRateLimit.ts.createAuth2RateLimiters(),backend/src/routes/auth2/authRateLimit.ts#L51:69,TypeScript,18,1,0
"18 lines of code for unit drawGeometryHoverSkyBlue.ts.createSkyBluePolygonGraphic(number[],number)",LOW,RAW,2026-07-18,17,"drawGeometryHoverSkyBlue.ts.createSkyBluePolygonGraphic(number[],number)",src/helpers/timeslider/drawGeometryHoverSkyBlue.ts#L12:32,TypeScript,18,1,2
18 lines of code for unit Geometries.tsx.Geometries(GeometriesProps),LOW,RAW,2026-07-30,5,Geometries.tsx.Geometries(GeometriesProps),src/Components/Nabewerking/CreateReport/Steps/Step2/Geometries.tsx#L12:57,TypeScript,18,1,1
"18 lines of code for unit keycloakUserResolve.ts.fetchExactUsernameUsers(Request,string)",LOW,RAW,2026-07-18,17,"keycloakUserResolve.ts.fetchExactUsernameUsers(Request,string)",backend/src/routes/auth2/keycloakUserResolve.ts#L39:56,TypeScript,18,2,2
18 lines of code for unit index.tsx.Main(),LOW,RAW,2026-07-30,5,index.tsx.Main(),src/Components/HomePageTools/AandachtspuntenVerwijderen/Actions/Main/index.tsx#L11:38,TypeScript,18,3,0
18 lines of code for unit selectFromSourceGraphics.ts.addPinForSelectedPoint(any),LOW,RAW,2026-07-30,5,selectFromSourceGraphics.ts.addPinForSelectedPoint(any),src/Components/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L47:73,TypeScript,18,5,1
18 lines of code for unit PointJsonFieldKey.buildAttachmentsAggregationExpr(string),LOW,RAW,2026-06-30,35,PointJsonFieldKey.buildAttachmentsAggregationExpr(string),backend/src/helpers/queries/points/pointJson.ts#L140:159,TypeScript,18,1,1
18 lines of code for unit computeFlightPlanCentroid.ts.computeFlightPlanCentroid(any),LOW,RAW,2026-07-30,5,computeFlightPlanCentroid.ts.computeFlightPlanCentroid(any),src/helpers/ArcGISHelpers/computeFlightPlanCentroid.ts#L21:43,TypeScript,18,3,1
18 lines of code for unit installers.ts,LOW,RAW,2026-06-04,61,installers.ts,backend/src/routes/installers.ts#L1:37,TypeScript,18,1,0
18 lines of code for unit pdfReportAttachments.ts.addImageAttachmentPage(any),LOW,RAW,2026-07-30,5,pdfReportAttachments.ts.addImageAttachmentPage(any),src/Components/Nabewerking/CreateReport/helpers/pdfReportAttachments.ts#L12:33,TypeScript,18,3,1
18 lines of code for unit bufferFlightPlansOnLayerCore.ts.bufferSingleFlightPlan(any),LOW,RAW,2026-07-30,5,bufferFlightPlansOnLayerCore.ts.bufferSingleFlightPlan(any),src/helpers/ArcGISHelpers/bufferFlightPlansOnLayerCore.ts#L32:57,TypeScript,18,4,1
18 lines of code for unit handleDelete(),LOW,RAW,2026-07-30,5,handleDelete(),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/DeletePoint/index.tsx#L22:34,TypeScript,18,1,0
18 lines of code for unit parseCsvImportRows.ts,LOW,RAW,2026-07-30,5,parseCsvImportRows.ts,src/Components/Voorbereiding/FlightPlan/helpers/parseCsvImportRows.ts#L1:2,TypeScript,18,4,0
18 lines of code for unit deleteGeometryCascade.ts.deleteGeometryCascade(any),LOW,RAW,2026-07-22,13,deleteGeometryCascade.ts.deleteGeometryCascade(any),backend/src/routes/geometries/deleteGeometryCascade.ts#L27:53,TypeScript,18,4,1
18 lines of code for unit CurrentPointsList.tsx.CurrentPointsList(),LOW,RAW,2026-07-30,5,CurrentPointsList.tsx.CurrentPointsList(),src/Components/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentPointsList.tsx#L6:15,TypeScript,18,2,0
18 lines of code for unit uploadZip(),LOW,RAW,2026-07-30,5,uploadZip(),src/Components/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts#L32:50,TypeScript,18,4,0
18 lines of code for unit viewPlanStepMapActions.ts,LOW,RAW,2026-07-30,5,viewPlanStepMapActions.ts,src/Components/Voorbereiding/ViewPlan/Steps/Step2/viewPlanStepMapActions.ts#L1:48,TypeScript,18,3,0
18 lines of code for unit index.tsx.TemplateFlight(),LOW,RAW,2026-07-30,5,index.tsx.TemplateFlight(),src/Components/Voorbereiding/TemplateFlight/index.tsx#L11:63,TypeScript,18,4,0
18 lines of code for unit flightPlanKeys.ts,LOW,RAW,2026-07-18,17,flightPlanKeys.ts,src/lib/queryKeys/flightPlanKeys.ts#L1:18,TypeScript,18,1,0
18 lines of code for unit usePointGraphicsEffects.ts.usePointGraphicsClick(any),LOW,RAW,2026-07-29,6,usePointGraphicsEffects.ts.usePointGraphicsClick(any),src/Components/HomePage/hooks/features/usePointGraphicsEffects.ts#L119:140,TypeScript,18,3,1
18 lines of code for unit index.tsx.SelectedPointDetails(),LOW,RAW,2026-07-30,5,index.tsx.SelectedPointDetails(),src/Components/Voorbereiding/SelectedPoint/SelectedPointDetails/index.tsx#L12:20,TypeScript,18,1,0
18 lines of code for unit runMultiPointDelete.ts.runMultiPointDelete(MultiPointDeleteInput),LOW,RAW,2026-07-30,5,runMultiPointDelete.ts.runMultiPointDelete(MultiPointDeleteInput),src/Components/HomePageTools/AandachtspuntenVerwijderen/Actions/Main/runMultiPointDelete.ts#L23:40,TypeScript,18,2,1
18 lines of code for unit editPointCoordSyncTransforms.ts,LOW,RAW,2026-07-30,5,editPointCoordSyncTransforms.ts,src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/editPointCoordSyncTransforms.ts#L1:4,TypeScript,18,5,0
18 lines of code for unit pointsPlansTableExport.ts,LOW,RAW,2026-07-29,6,pointsPlansTableExport.ts,src/Components/HomePage/helpers/tableExports/pointsPlansTableExport.ts#L1:18,TypeScript,18,1,0
18 lines of code for unit copyLinkActions.ts.setDownloadPassword(any),LOW,RAW,2026-07-30,5,copyLinkActions.ts.setDownloadPassword(any),src/Components/Nabewerking/CreateReport/Steps/Step3/hooks/copyLinkActions.ts#L10:31,TypeScript,18,4,1
"18 lines of code for unit updateUser.ts.updateUser(Request,Response)",LOW,RAW,2026-06-04,61,"updateUser.ts.updateUser(Request,Response)",backend/src/routes/users/updateUser.ts#L10:29,TypeScript,18,3,2
18 lines of code for unit applyImportSuccess(BulkImportResponse),LOW,RAW,2026-07-30,5,applyImportSuccess(BulkImportResponse),src/Components/Voorbereiding/FlightPlan/Steps/Step1/ImportVluchtPlan.tsx#L53:73,TypeScript,18,5,1
18 lines of code for unit useEditPointCoordinateInputs.ts.useInitialEditPointMarker(any),LOW,RAW,2026-07-30,5,useEditPointCoordinateInputs.ts.useInitialEditPointMarker(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordinateInputs.ts#L28:49,TypeScript,18,5,1
18 lines of code for unit useGeometryListMapClick.ts.useGeometryListInteractions(any),LOW,RAW,2026-07-30,5,useGeometryListMapClick.ts.useGeometryListInteractions(any),src/Components/Voorbereiding/FlightPlan/Common/useGeometryListMapClick.ts#L37:64,TypeScript,18,2,1
"18 lines of code for unit createLogs.ts.createLogs(Request,Response)",LOW,RAW,2026-06-04,61,"createLogs.ts.createLogs(Request,Response)",backend/src/routes/logs/createLogs.ts#L9:29,TypeScript,18,4,2
18 lines of code for unit useWizardPointsFilterHeaderCore.tsx.useWizardPointsFilterHeader(any),LOW,RAW,2026-07-29,6,useWizardPointsFilterHeaderCore.tsx.useWizardPointsFilterHeader(any),src/Components/HomePage/hooks/points/useWizardPointsFilterHeaderCore.tsx#L35:62,TypeScript,18,1,1
"18 lines of code for unit drawGeometryHoverSkyBlue.ts.createSkyBluePolylineGraphic(number[],number)",LOW,RAW,2026-07-18,17,"drawGeometryHoverSkyBlue.ts.createSkyBluePolylineGraphic(number[],number)",src/helpers/timeslider/drawGeometryHoverSkyBlue.ts#L34:54,TypeScript,18,1,2
18 lines of code for unit filterPlansByPeriod.ts.filterPlansByPeriod(FilterPlansByPeriodInput<T>),LOW,RAW,2026-07-29,6,filterPlansByPeriod.ts.filterPlansByPeriod(FilterPlansByPeriodInput<T>),src/Components/HomePage/hooks/filters/filterPlansByPeriod.ts#L68:89,TypeScript,18,4,1
18 lines of code for unit verifyCredentialsResponses.ts.respondToVerifyLookup(any),LOW,RAW,2026-07-18,17,verifyCredentialsResponses.ts.respondToVerifyLookup(any),backend/src/routes/auth2/verifyCredentialsResponses.ts#L27:50,TypeScript,18,3,1
18 lines of code for unit configureBodyParsersAndSwagger.ts.configureBodyParsersAndSwagger(Express),LOW,RAW,2026-07-18,17,configureBodyParsersAndSwagger.ts.configureBodyParsersAndSwagger(Express),backend/src/configure/configureBodyParsersAndSwagger.ts#L14:31,TypeScript,18,1,1
18 lines of code for unit useMapGraphics.ts.useMapGraphics(UseMapGraphicsInput),LOW,RAW,2026-07-04,31,useMapGraphics.ts.useMapGraphics(UseMapGraphicsInput),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts#L8:25,TypeScript,18,1,1
18 lines of code for unit handleLogout(),LOW,RAW,2026-06-04,61,handleLogout(),src/Components/DashboardPage/Navbar.tsx#L13:37,TypeScript,18,2,0
18 lines of code for unit useMapPointSelectionClickCore.ts.useMapPointSelectionClick(any),LOW,RAW,2026-07-29,6,useMapPointSelectionClickCore.ts.useMapPointSelectionClick(any),src/Components/HomePage/hooks/viewPlan/useMapPointSelectionClickCore.ts#L17:48,TypeScript,18,5,1
18 lines of code for unit UserList.tsx.UserList(any),LOW,RAW,2026-06-04,61,UserList.tsx.UserList(any),src/Components/HomePage/Head/Users/UserList.tsx#L9:26,TypeScript,18,2,1
18 lines of code for unit patchPlanWithUpdatedPoint.ts.maybeUpdateSavedGraphics(any),LOW,RAW,2026-07-30,5,patchPlanWithUpdatedPoint.ts.maybeUpdateSavedGraphics(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/patchPlanWithUpdatedPoint.ts#L30:55,TypeScript,18,5,1
