Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
"McCabe complexity of 10 for unit logFields.ts.buildLogInsertValues(number,LogInsertInput)",LOW,RAW,2026-06-30,4,"logFields.ts.buildLogInsertValues(number,LogInsertInput)",backend/src/helpers/queries/logs/logFields.ts#L45:64,TypeScript,17,10,2
"McCabe complexity of 6 for unit parseAgentReport.ts.parseAgentReportBody(Record<string, unknown>)",LOW,RAW,2026-07-04,0,"parseAgentReport.ts.parseAgentReportBody(Record<string, unknown>)",backend/src/routes/devices-updates/agent/parseAgentReport.ts#L18:33,TypeScript,16,6,1
"McCabe complexity of 6 for unit update(T,void,void)",LOW,RAW,2026-06-04,30,"update(T,void,void)",src/utils/useUpdateData.ts#L40:60,TypeScript,16,6,3
McCabe complexity of 9 for unit resolveRegioFilter.ts.getSessionRealmRoles(Request),LOW,RAW,2026-07-01,3,resolveRegioFilter.ts.getSessionRealmRoles(Request),backend/src/helpers/queries/shared/resolveRegioFilter.ts#L17:35,TypeScript,16,9,1
"McCabe complexity of 7 for unit PointsFilters.loadPoints(PointsFilters,Partial<PointsState>,any)",LOW,RAW,2026-06-04,30,"PointsFilters.loadPoints(PointsFilters,Partial<PointsState>,any)",src/hooks/features/usePointsStore.ts#L39:66,TypeScript,16,7,3
McCabe complexity of 6 for unit importPointRowNormalization.ts.to01(unknown),LOW,RAW,2026-07-01,3,importPointRowNormalization.ts.to01(unknown),backend/src/helpers/points/importPointRowNormalization.ts#L42:57,TypeScript,16,6,1
McCabe complexity of 6 for unit renderTabContent(),LOW,RAW,2026-06-04,30,renderTabContent(),src/Components/HomePage/Body/Bottom/PlansView/index.tsx#L19:34,TypeScript,16,6,0
McCabe complexity of 10 for unit safeReturnPath.ts.safeReturnPath(unknown),LOW,RAW,2026-06-04,30,safeReturnPath.ts.safeReturnPath(unknown),backend/src/routes/auth/authKeycloak/safeReturnPath.ts#L5:19,TypeScript,15,10,1
"McCabe complexity of 9 for unit useFinishedPlanQuery.ts.usePlanPointAttachments(number|undefined,number|undefined,boolean)",LOW,RAW,2026-07-04,0,"useFinishedPlanQuery.ts.usePlanPointAttachments(number|undefined,number|undefined,boolean)",src/api-hooks/finishedPlans/useFinishedPlanQuery.ts#L44:62,TypeScript,15,9,3
"McCabe complexity of 6 for unit syncScrollPositions.ts.syncScrollPositions(any,RefObject<HTMLDivElement>,RefObject<HTMLDivElement>,RefObject<boolean>)",LOW,RAW,2026-06-04,30,"syncScrollPositions.ts.syncScrollPositions(any,RefObject<HTMLDivElement>,RefObject<HTMLDivElement>,RefObject<boolean>)",src/Components/HomePage/Body/Bottom/PointsView/common/functions/syncScrollPositions.ts#L3:24,TypeScript,15,6,4
"McCabe complexity of 8 for unit featureLayerLabelText.ts.getFeatureLayerLabelText(string,Record<string, unknown>)",LOW,RAW,2026-07-04,0,"featureLayerLabelText.ts.getFeatureLayerLabelText(string,Record<string, unknown>)",src/hooks/hover-click-handlers/featureLayerLabelText.ts#L1:19,TypeScript,14,8,2
McCabe complexity of 6 for unit HoveredPlan(FlightPlanType),LOW,RAW,2026-06-06,28,HoveredPlan(FlightPlanType),src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx#L102:119,TypeScript,14,6,1
McCabe complexity of 6 for unit featureLayerLabelsSync.ts.refreshFeatureLayerLabels(any),LOW,RAW,2026-07-04,0,featureLayerLabelsSync.ts.refreshFeatureLayerLabels(any),src/hooks/hover-click-handlers/featureLayerLabelsSync.ts#L7:26,TypeScript,14,6,1
McCabe complexity of 6 for unit HoveredPlan(FlightPlanType),LOW,RAW,2026-06-06,28,HoveredPlan(FlightPlanType),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx#L51:68,TypeScript,14,6,1
McCabe complexity of 7 for unit useTemplateFlights.ts.useTemplateFlights(UseTemplateFlightsInput),LOW,RAW,2026-07-04,0,useTemplateFlights.ts.useTemplateFlights(UseTemplateFlightsInput),src/api-hooks/templateFlights/useTemplateFlights.ts#L13:27,TypeScript,14,7,1
McCabe complexity of 7 for unit ImportPointsWriter.pointsForMode(ReturnMode),LOW,RAW,2026-07-01,3,ImportPointsWriter.pointsForMode(ReturnMode),backend/src/helpers/points/createPointFromImportDb.ts#L139:153,TypeScript,13,7,1
McCabe complexity of 6 for unit arcgisTokenConfig.ts.assertArcgisTokenCredentials(ResolvedArcgisTokenConfig),LOW,RAW,2026-06-30,4,arcgisTokenConfig.ts.assertArcgisTokenCredentials(ResolvedArcgisTokenConfig),backend/src/services/arcgisTokenConfig.ts#L73:89,TypeScript,13,6,1
McCabe complexity of 6 for unit createGeometryMapGraphics.ts.syncGeometriesTableMapGraphics(any),LOW,RAW,2026-06-10,24,createGeometryMapGraphics.ts.syncGeometriesTableMapGraphics(any),src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts#L135:159,TypeScript,13,6,1
McCabe complexity of 6 for unit arcgis.ts.getValidToken(),LOW,RAW,2026-06-04,30,arcgis.ts.getValidToken(),backend/src/services/arcgis.ts#L41:56,TypeScript,12,6,0
McCabe complexity of 7 for unit selectFromSourceGraphics.ts.findHoverableGraphic(any),LOW,RAW,2026-07-04,0,selectFromSourceGraphics.ts.findHoverableGraphic(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L76:93,TypeScript,12,7,1
McCabe complexity of 6 for unit resolveRegioFilter.ts.resolveRegioFilter(Request),LOW,RAW,2026-07-01,3,resolveRegioFilter.ts.resolveRegioFilter(Request),backend/src/helpers/queries/shared/resolveRegioFilter.ts#L62:76,TypeScript,12,6,1
McCabe complexity of 7 for unit postProxyHelpers.ts.resolvePostProxyTargetUrl(Request),LOW,RAW,2026-07-04,0,postProxyHelpers.ts.resolvePostProxyTargetUrl(Request),backend/src/routes/arcgis/postProxyHelpers.ts#L7:20,TypeScript,12,7,1
McCabe complexity of 6 for unit PointsFilterBuilder.addStatus(unknown),LOW,RAW,2026-07-04,0,PointsFilterBuilder.addStatus(unknown),backend/src/helpers/queries/points/buildPointsListQuery.ts#L70:84,TypeScript,12,6,1
"McCabe complexity of 6 for unit proxyShared.ts.findHttpUrlInQueryKeys(Record<string, unknown>)",LOW,RAW,2026-07-04,0,"proxyShared.ts.findHttpUrlInQueryKeys(Record<string, unknown>)",backend/src/routes/arcgis/proxyShared.ts#L35:46,TypeScript,12,6,1
"McCabe complexity of 6 for unit planSelection.ts.mergeGeometries(Geometry[],any,number[],Geometry[])",LOW,RAW,2026-06-04,30,"planSelection.ts.mergeGeometries(Geometry[],any,number[],Geometry[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts#L19:37,TypeScript,12,6,4
"McCabe complexity of 8 for unit createFinishedPlanDb.ts.buildNewPointOverrides(FinishedPlanPoint,number)",LOW,RAW,2026-07-01,3,"createFinishedPlanDb.ts.buildNewPointOverrides(FinishedPlanPoint,number)",backend/src/helpers/finished-plans/createFinishedPlanDb.ts#L26:39,TypeScript,11,8,2
"McCabe complexity of 9 for unit GeometryMetadataInput.buildGeometryMetadataValues(GeometryMetadataInput,number)",LOW,RAW,2026-07-01,3,"GeometryMetadataInput.buildGeometryMetadataValues(GeometryMetadataInput,number)",backend/src/helpers/queries/geometries/geometryRouteHelpers.ts#L28:41,TypeScript,11,9,2
McCabe complexity of 9 for unit calculateCenterAndZoom.ts.calculateZoom(number),LOW,RAW,2026-06-04,30,calculateCenterAndZoom.ts.calculateZoom(number),src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts#L81:92,TypeScript,11,9,1
McCabe complexity of 6 for unit planSelection.ts.collectExistingPlanPointIds(FlightPlanType),LOW,RAW,2026-06-04,30,planSelection.ts.collectExistingPlanPointIds(FlightPlanType),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts#L5:16,TypeScript,10,6,1
McCabe complexity of 6 for unit resolveRegioFilter.ts.firstQueryValue(unknown),LOW,RAW,2026-07-01,3,resolveRegioFilter.ts.firstQueryValue(unknown),backend/src/helpers/queries/shared/resolveRegioFilter.ts#L4:15,TypeScript,10,6,1
McCabe complexity of 7 for unit proxyShared.ts.extractTargetUrlFromRequest(any),LOW,RAW,2026-06-04,30,proxyShared.ts.extractTargetUrlFromRequest(any),backend/src/routes/arcgis/proxyShared.ts#L48:62,TypeScript,9,7,1
"McCabe complexity of 6 for unit filterValidAttachments.ts.filterValidAttachments(any,any,any,any)",LOW,RAW,2026-06-06,28,"filterValidAttachments.ts.filterValidAttachments(any,any,any,any)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/filterValidAttachments.ts#L3:13,TypeScript,9,6,4
McCabe complexity of 6 for unit idsFromTimesliderPlans.ts.getPointAndGeometryIdsFromPlans(FinishedFlightPlanType[]),LOW,RAW,2026-06-04,30,idsFromTimesliderPlans.ts.getPointAndGeometryIdsFromPlans(FinishedFlightPlanType[]),src/helpers/timeslider/idsFromTimesliderPlans.ts#L4:12,TypeScript,9,6,1
McCabe complexity of 6 for unit InputComp.tsx.InputComp(any),LOW,RAW,2026-06-04,30,InputComp.tsx.InputComp(any),src/Components/HomePage/Body/Left/Common/FormComponents/InputComp.tsx#L7:70,TypeScript,4,6,1
McCabe complexity of 7 for unit SendErrorInput.DefaultUnit,LOW,RAW,2026-07-01,3,SendErrorInput.DefaultUnit,backend/src/routes/reportUpload.ts#L76:118,TypeScript,-,7,0
